Date,Year,Month,WaterYear,TWtrTriquet_north_sgrassQ_level,TWtrTriquet_north_sgrassQ_flags,TWtrTriquet_north_sgrassUNESCO_Q_level,TWtrTriquet_north_sgrass,TWtrTriquet_north_sgrassMed,TWtrTriquet_north_sgrassAvg,TWtrTriquet_north_sgrassMin,TWtrTriquet_north_sgrassMax
2017-09-12,2017,Sep,2016-2017,1,,9,,,,,
2017-09-13,2017,Sep,2016-2017,1,,9,,,,,
2017-09-14,2017,Sep,2016-2017,1,,9,,,,,
2017-09-15,2017,Sep,2016-2017,1,,9,,,,,
2017-09-16,2017,Sep,2016-2017,1,,9,,,,,
2017-09-17,2017,Sep,2016-2017,1,,9,,,,,
2017-09-18,2017,Sep,2016-2017,1,,9,,,,,
2017-09-19,2017,Sep,2016-2017,1,,9,,,,,
2017-09-20,2017,Sep,2016-2017,1,,9,,,,,
2017-09-21,2017,Sep,2016-2017,1,,9,,,,,
2017-09-22,2017,Sep,2016-2017,1,,9,,,,,
2017-09-23,2017,Sep,2016-2017,1,,9,,,,,
2017-09-24,2017,Sep,2016-2017,1,"MV:22 of 24 missing:1 of 24 flagged",3,12.787,12.787,12.787,12.787,12.787
2017-09-25,2017,Sep,2016-2017,1,,2,12.883,12.859,12.8327569444444,12.69,12.883
2017-09-26,2017,Sep,2016-2017,1,,2,12.883,12.883,12.9059027777778,12.883,12.98
2017-09-27,2017,Sep,2016-2017,1,,2,13.076,13.016,13.0464565972222,12.883,13.461
2017-09-28,2017,Sep,2016-2017,1,,2,13.076,13.076,13.0968958333333,12.98,13.365
2017-09-29,2017,Sep,2016-2017,1,,2,13.365,13.269,13.2477621527778,13.076,13.461
2017-09-30,2017,Sep,2016-2017,1,,2,13.365,13.197,13.2175,13.076,13.365
2017-10-01,2017,Oct,2017-2018,1,,2,13.076,13.112375,13.1029114583333,12.883,13.365
2017-10-02,2017,Oct,2017-2018,1,,2,13.076,12.992,12.9870625,12.497,13.269
2017-10-03,2017,Oct,2017-2018,1,,2,12.883,12.859,12.8446684027778,12.497,13.173
2017-10-04,2017,Oct,2017-2018,1,,2,12.497,12.497,12.5354131944444,12.401,12.883
2017-10-05,2017,Oct,2017-2018,1,,2,12.401,12.497,12.4645347222222,12.304,12.594
2017-10-06,2017,Oct,2017-2018,1,,2,12.497,12.497,12.4662291666667,12.401,12.594
2017-10-07,2017,Oct,2017-2018,1,,2,12.304,12.449,12.4479600694444,12.304,12.69
2017-10-08,2017,Oct,2017-2018,1,,2,12.207,12.304,12.2563420138889,12.013,12.401
2017-10-09,2017,Oct,2017-2018,1,,2,12.013,12.11,12.0928229166667,12.013,12.207
2017-10-10,2017,Oct,2017-2018,1,,2,11.819,11.916,11.9318298611111,11.722,12.013
2017-10-11,2017,Oct,2017-2018,1,,2,11.722,11.819,11.7982864583333,11.625,11.916
2017-10-12,2017,Oct,2017-2018,1,,2,11.528,11.625,11.64621875,11.431,11.722
2017-10-13,2017,Oct,2017-2018,1,,2,11.528,11.528,11.4990347222222,11.334,11.625
2017-10-14,2017,Oct,2017-2018,1,,2,11.139,11.334,11.3289392361111,11.139,11.528
2017-10-15,2017,Oct,2017-2018,1,,2,10.944,11.05325,11.0313732638889,10.846,11.236
2017-10-16,2017,Oct,2017-2018,1,,2,10.748,10.846,10.87075,10.748,11.041
2017-10-17,2017,Oct,2017-2018,1,,2,10.651,10.748,10.7579184027778,10.553,11.041
2017-10-18,2017,Oct,2017-2018,1,,2,10.357,10.651,10.6240798611111,10.357,10.748
2017-10-19,2017,Oct,2017-2018,1,,2,9.571,9.768,9.90914930555555,9.571,10.357
2017-10-20,2017,Oct,2017-2018,1,,2,10.063,9.866125,9.967625,9.571,10.357
2017-10-21,2017,Oct,2017-2018,1,,2,9.768,9.97725,9.981609375,9.768,10.063
2017-10-22,2017,Oct,2017-2018,1,,2,9.571,9.571,9.599953125,9.571,9.768
2017-10-23,2017,Oct,2017-2018,1,,2,9.768,9.62,9.64714409722222,9.472,9.768
2017-10-24,2017,Oct,2017-2018,1,,2,9.866,9.768,9.78058680555556,9.669,9.866
2017-10-25,2017,Oct,2017-2018,1,,2,9.965,9.866,9.91649479166666,9.866,10.161
2017-10-26,2017,Oct,2017-2018,1,,2,9.669,9.866,9.8831875,9.669,10.063
2017-10-27,2017,Oct,2017-2018,1,,2,9.571,9.6445,9.61878125,9.472,9.768
2017-10-28,2017,Oct,2017-2018,1,,2,9.669,9.571,9.53965625,9.275,9.669
2017-10-29,2017,Oct,2017-2018,1,,2,9.472,9.571,9.588328125,9.472,9.669
2017-10-30,2017,Oct,2017-2018,1,,2,9.768,9.571,9.57924305555555,9.472,9.768
2017-10-31,2017,Oct,2017-2018,1,,2,9.768,9.669,9.63915277777778,9.373,9.768
2017-11-01,2017,Nov,2017-2018,1,,2,9.866,9.768,9.74567013888889,9.472,9.866
2017-11-02,2017,Nov,2017-2018,1,,2,9.669,9.82925,9.74880034722222,9.176,9.866
2017-11-03,2017,Nov,2017-2018,1,,2,8.282,9.039875,9.05416493055555,8.082,9.768
2017-11-04,2017,Nov,2017-2018,1,,2,8.481,8.68,8.74854340277778,8.3815,9.176
2017-11-05,2017,Nov,2017-2018,1,,2,7.882,8.2945,8.34991493055556,7.882,8.879
2017-11-06,2017,Nov,2017-2018,1,,2,8.282,8.282,8.25281944444444,7.9325,8.481
2017-11-07,2017,Nov,2017-2018,1,,2,8.182,8.182,8.22175694444445,8.082,8.382
2017-11-08,2017,Nov,2017-2018,1,,2,8.182,8.282,8.29865972222222,8.082,8.481
2017-11-09,2017,Nov,2017-2018,1,,2,8.282,8.382,8.35248611111111,8.182,8.481
2017-11-10,2017,Nov,2017-2018,1,,2,8.282,8.282,8.34500694444444,8.282,8.481
2017-11-11,2017,Nov,2017-2018,1,,2,8.282,8.282,8.27436111111111,8.182,8.382
2017-11-12,2017,Nov,2017-2018,1,,2,8.182,8.282,8.2460625,8.182,8.282
2017-11-13,2017,Nov,2017-2018,1,,2,8.182,8.182,8.1793125,7.882,8.282
2017-11-14,2017,Nov,2017-2018,1,,2,8.182,8.182,8.20422222222222,8.182,8.282
2017-11-15,2017,Nov,2017-2018,1,,2,8.182,8.182,8.19652777777777,8.082,8.481
2017-11-16,2017,Nov,2017-2018,1,,2,8.382,8.282,8.20536805555555,7.983,8.382
2017-11-17,2017,Nov,2017-2018,1,,2,8.282,8.282,8.26203472222222,8.082,8.382
2017-11-18,2017,Nov,2017-2018,1,,2,8.282,8.282,8.20908333333333,8.082,8.282
2017-11-19,2017,Nov,2017-2018,1,,2,8.481,8.282,8.27956423611111,8.182,8.481
2017-11-20,2017,Nov,2017-2018,1,,2,8.481,8.319375,8.29579166666667,7.983,8.68
2017-11-21,2017,Nov,2017-2018,1,,2,8.481,8.394375,8.34615277777778,7.882,8.68
2017-11-22,2017,Nov,2017-2018,1,,2,8.481,8.481,8.460375,8.382,8.481
2017-11-23,2017,Nov,2017-2018,1,,2,8.282,8.382,8.38068576388889,8.282,8.481
2017-11-24,2017,Nov,2017-2018,1,,2,8.382,8.282,8.32835416666667,8.282,8.382
2017-11-25,2017,Nov,2017-2018,1,,2,8.481,8.481,8.47011979166667,8.382,8.581
2017-11-26,2017,Nov,2017-2018,1,,2,8.481,8.481,8.489375,8.382,8.581
2017-11-27,2017,Nov,2017-2018,1,,2,8.282,8.382,8.39871354166667,8.282,8.481
2017-11-28,2017,Nov,2017-2018,1,,2,8.978,8.879,8.68153472222223,8.282,8.978
2017-11-29,2017,Nov,2017-2018,1,,2,8.382,8.7295,8.72518055555556,8.382,8.978
2017-11-30,2017,Nov,2017-2018,1,,2,8.581,8.382,8.43946701388889,8.282,8.779
2017-12-01,2017,Dec,2017-2018,1,,2,8.581,8.481,8.48398611111111,8.282,8.68
2017-12-02,2017,Dec,2017-2018,1,,2,7.882,8.182,8.16319965277778,7.682,8.581
2017-12-03,2017,Dec,2017-2018,1,,2,7.481,7.782,7.83618923611111,7.381,8.282
2017-12-04,2017,Dec,2017-2018,1,,2,7.782,7.782,7.76488020833333,7.481,7.983
2017-12-05,2017,Dec,2017-2018,1,,2,7.882,7.782,7.76307638888889,7.582,7.882
2017-12-06,2017,Dec,2017-2018,1,,2,7.682,7.782,7.78170833333334,7.582,8.082
2017-12-07,2017,Dec,2017-2018,1,,2,7.582,7.682,7.64038194444444,7.28,7.782
2017-12-08,2017,Dec,2017-2018,1,,2,7.582,7.582,7.52811111111111,7.28,7.682
2017-12-09,2017,Dec,2017-2018,1,,2,7.582,7.582,7.56795138888889,7.481,7.682
2017-12-10,2017,Dec,2017-2018,1,,2,7.582,7.582,7.569375,7.481,7.582
2017-12-11,2017,Dec,2017-2018,1,,2,7.582,7.582,7.582,7.582,7.582
2017-12-12,2017,Dec,2017-2018,1,,2,7.782,7.7195,7.71220833333333,7.582,7.782
2017-12-13,2017,Dec,2017-2018,1,,2,7.882,7.782,7.79711805555556,7.682,7.983
2017-12-14,2017,Dec,2017-2018,1,,2,7.782,7.7695,7.74814583333333,7.682,7.882
2017-12-15,2017,Dec,2017-2018,1,,2,7.782,7.782,7.78825,7.682,7.882
2017-12-16,2017,Dec,2017-2018,1,,2,7.682,7.707,7.72870138888889,7.682,7.782
2017-12-17,2017,Dec,2017-2018,1,,2,8.182,7.782,7.820875,7.682,8.182
2017-12-18,2017,Dec,2017-2018,1,,2,7.682,7.682,7.76759027777778,7.682,8.182
2017-12-19,2017,Dec,2017-2018,1,,2,8.082,7.682,7.67697222222222,7.381,8.082
2017-12-20,2017,Dec,2017-2018,1,,2,7.682,7.6945,7.71792361111111,7.381,8.382
2017-12-21,2017,Dec,2017-2018,1,,2,7.481,7.682,7.661390625,7.481,7.782
2017-12-22,2017,Dec,2017-2018,1,,2,7.179,7.381,7.37904513888889,7.179,7.582
2017-12-23,2017,Dec,2017-2018,1,,2,7.179,7.179,7.133,6.775,7.28
2017-12-24,2017,Dec,2017-2018,1,,2,7.179,7.015875,7.0456875,6.674,7.179
2017-12-25,2017,Dec,2017-2018,1,,2,6.877,6.978,7.00342013888889,6.674,7.381
2017-12-26,2017,Dec,2017-2018,1,,2,6.775,6.775,6.79024652777778,6.674,6.877
2017-12-27,2017,Dec,2017-2018,1,,2,6.674,6.674,6.70433506944444,6.573,6.775
2017-12-28,2017,Dec,2017-2018,1,,2,6.573,6.674,6.63697395833334,6.471,6.775
2017-12-29,2017,Dec,2017-2018,1,,2,6.978,6.573,6.54947048611111,6.064,6.978
2017-12-30,2017,Dec,2017-2018,1,,2,6.471,6.37,6.40699826388889,6.064,7.079
2017-12-31,2017,Dec,2017-2018,1,,2,6.877,6.522,6.53514930555556,5.962,6.978
2018-01-01,2018,Jan,2017-2018,1,,2,6.775,6.674,6.67424652777778,6.471,6.978
2018-01-02,2018,Jan,2017-2018,1,,2,6.573,6.674,6.70603125,6.471,6.978
2018-01-03,2018,Jan,2017-2018,1,,2,7.179,7.079,7.01289930555555,6.471,7.28
2018-01-04,2018,Jan,2017-2018,1,,2,7.179,7.179,7.20577777777778,7.079,7.381
2018-01-05,2018,Jan,2017-2018,1,,2,7.179,7.179,7.23366666666667,7.179,7.481
2018-01-06,2018,Jan,2017-2018,1,,2,7.079,7.179,7.21642361111111,7.079,7.481
2018-01-07,2018,Jan,2017-2018,1,,2,7.582,7.267375,7.31675173611111,7.079,7.582
2018-01-08,2018,Jan,2017-2018,1,,2,7.582,7.682,7.68686111111111,7.582,7.882
2018-01-09,2018,Jan,2017-2018,1,,2,7.28,7.682,7.60499652777778,7.179,7.882
2018-01-10,2018,Jan,2017-2018,1,,2,7.179,7.6445,7.54616840277778,7.179,7.782
2018-01-11,2018,Jan,2017-2018,1,,2,7.28,6.889375,6.87263715277778,6.37,7.381
2018-01-12,2018,Jan,2017-2018,1,,2,7.28,6.940125,6.98157638888889,6.573,7.28
2018-01-13,2018,Jan,2017-2018,1,,2,7.481,7.368375,7.31406076388889,7.079,7.481
2018-01-14,2018,Jan,2017-2018,1,,2,7.582,7.481,7.45375520833333,7.179,7.582
2018-01-15,2018,Jan,2017-2018,1,,2,7.582,7.582,7.54756944444444,7.481,7.682
2018-01-16,2018,Jan,2017-2018,1,,2,7.481,7.582,7.58208506944444,7.481,7.682
2018-01-17,2018,Jan,2017-2018,1,,2,7.782,7.582,7.59163715277778,7.481,7.782
2018-01-18,2018,Jan,2017-2018,1,,2,7.983,7.983,7.93141493055556,7.782,8.082
2018-01-19,2018,Jan,2017-2018,1,,2,7.882,7.882,7.86416145833334,7.682,7.983
2018-01-20,2018,Jan,2017-2018,1,,2,7.782,7.882,7.85884027777778,7.682,7.983
2018-01-21,2018,Jan,2017-2018,1,,2,7.983,7.983,7.93301215277778,7.582,8.082
2018-01-22,2018,Jan,2017-2018,1,,2,7.582,7.882,7.82263368055556,7.582,7.983
2018-01-23,2018,Jan,2017-2018,1,,2,7.481,7.582,7.60416840277778,7.481,7.882
2018-01-24,2018,Jan,2017-2018,1,,2,7.381,7.50625,7.54209722222222,7.381,7.782
2018-01-25,2018,Jan,2017-2018,1,,2,7.381,7.5315,7.5515625,7.28,7.782
2018-01-26,2018,Jan,2017-2018,1,,2,7.179,7.544125,7.48310069444444,7.179,7.682
2018-01-27,2018,Jan,2017-2018,1,,2,6.877,7.15425,7.25954513888889,6.877,7.682
2018-01-28,2018,Jan,2017-2018,1,,2,7.481,7.267625,7.26601388888889,6.775,7.682
2018-01-29,2018,Jan,2017-2018,1,,2,7.682,7.481,7.50811631944444,7.28,7.682
2018-01-30,2018,Jan,2017-2018,1,,2,7.782,7.782,7.76377083333333,7.582,7.882
2018-01-31,2018,Jan,2017-2018,1,,2,7.481,7.6195,7.58769618055555,7.381,7.782
2018-02-01,2018,Feb,2017-2018,1,,2,7.381,7.381,7.37040972222222,7.28,7.481
2018-02-02,2018,Feb,2017-2018,1,,2,7.381,7.381,7.39066666666667,7.28,7.481
2018-02-03,2018,Feb,2017-2018,1,,2,7.481,7.481,7.50675694444444,7.381,7.682
2018-02-04,2018,Feb,2017-2018,1,,2,7.481,7.481,7.47555555555555,7.381,7.582
2018-02-05,2018,Feb,2017-2018,1,,2,7.682,7.707,7.72461631944445,7.481,7.882
2018-02-06,2018,Feb,2017-2018,1,,2,7.582,7.569375,7.55744444444444,7.381,7.782
2018-02-07,2018,Feb,2017-2018,1,,2,7.481,7.481,7.49941145833333,7.481,7.582
2018-02-08,2018,Feb,2017-2018,1,,2,7.28,7.481,7.48075173611111,7.28,7.582
2018-02-09,2018,Feb,2017-2018,1,,2,7.179,7.481,7.38625173611111,6.877,7.582
2018-02-10,2018,Feb,2017-2018,1,,2,6.674,6.826,6.85961979166667,6.37,7.481
2018-02-11,2018,Feb,2017-2018,1,,2,6.471,6.775,6.75456076388889,6.471,6.978
2018-02-12,2018,Feb,2017-2018,1,,2,6.573,6.585625,6.59354513888889,5.757,6.877
2018-02-13,2018,Feb,2017-2018,1,,2,6.573,6.59825,6.64173611111111,6.573,6.775
2018-02-14,2018,Feb,2017-2018,1,,2,6.978,6.877,6.81901215277778,6.6235,6.978
2018-02-15,2018,Feb,2017-2018,1,,2,6.674,6.775,6.79467361111112,6.674,6.978
2018-02-16,2018,Feb,2017-2018,1,,2,6.877,6.674,6.69834201388889,6.573,6.877
2018-02-17,2018,Feb,2017-2018,1,,2,6.166,6.674,6.67864409722223,6.166,7.179
2018-02-18,2018,Feb,2017-2018,1,,2,6.674,6.37,6.52278472222222,6.064,7.381
2018-02-19,2018,Feb,2017-2018,1,,2,6.573,6.674,6.73229340277778,6.166,7.179
2018-02-20,2018,Feb,2017-2018,1,,2,6.674,6.674,6.70545659722222,6.573,6.877
2018-02-21,2018,Feb,2017-2018,1,,2,6.674,6.674,6.6310625,6.37,6.877
2018-02-22,2018,Feb,2017-2018,1,,2,6.674,6.674,6.59511805555556,6.064,6.775
2018-02-23,2018,Feb,2017-2018,1,,2,6.573,6.573,6.60116840277778,6.471,6.674
2018-02-24,2018,Feb,2017-2018,1,,2,6.674,6.74975,6.67446354166667,6.471,6.775
2018-02-25,2018,Feb,2017-2018,1,,2,6.877,6.775,6.786203125,6.674,6.978
2018-02-26,2018,Feb,2017-2018,1,,2,6.775,6.737125,6.72898958333334,6.573,6.877
2018-02-27,2018,Feb,2017-2018,1,,2,6.877,6.775,6.77305902777778,6.573,7.079
2018-02-28,2018,Feb,2017-2018,1,,2,6.877,6.674,6.71415972222222,6.573,6.978
2018-03-01,2018,Mar,2017-2018,1,,2,6.877,6.775,6.7950625,6.573,7.079
2018-03-02,2018,Mar,2017-2018,1,,2,6.37,6.674,6.68469965277778,6.37,6.877
2018-03-03,2018,Mar,2017-2018,1,,2,6.775,6.7245,6.72125520833333,6.268,6.978
2018-03-04,2018,Mar,2017-2018,1,,2,6.775,6.74975,6.63711111111111,6.064,6.877
2018-03-05,2018,Mar,2017-2018,1,,2,6.674,6.674,6.71415451388889,6.573,6.775
2018-03-06,2018,Mar,2017-2018,1,,2,6.775,6.775,6.75531770833334,6.674,6.877
2018-03-07,2018,Mar,2017-2018,1,,2,6.877,6.877,6.83221180555556,6.674,6.877
2018-03-08,2018,Mar,2017-2018,1,,2,6.877,6.877,6.8868125,6.775,6.978
2018-03-09,2018,Mar,2017-2018,1,,2,6.877,6.877,6.8685,6.775,6.877
2018-03-10,2018,Mar,2017-2018,1,,2,6.877,6.877,6.86761805555556,6.775,7.079
2018-03-11,2018,Mar,2017-2018,1,,2,6.978,6.877,6.88213715277778,6.674,6.978
2018-03-12,2018,Mar,2017-2018,1,,2,6.978,6.978,6.97446527777778,6.877,7.179
2018-03-13,2018,Mar,2017-2018,1,,2,7.079,7.0285,7.02972743055555,6.978,7.079
2018-03-14,2018,Mar,2017-2018,1,,2,7.079,7.05375,7.02990277777778,6.978,7.079
2018-03-15,2018,Mar,2017-2018,1,,2,7.179,7.079,7.06239583333333,6.877,7.28
2018-03-16,2018,Mar,2017-2018,1,,2,7.179,7.1165,7.09745138888889,6.877,7.28
2018-03-17,2018,Mar,2017-2018,1,,2,7.179,7.179,7.18544444444445,7.079,7.28
2018-03-18,2018,Mar,2017-2018,1,,2,7.28,7.28,7.24058159722222,7.079,7.381
2018-03-19,2018,Mar,2017-2018,1,,2,7.381,7.28,7.30297048611111,7.28,7.381
2018-03-20,2018,Mar,2017-2018,1,,2,7.28,7.28,7.31243923611111,7.28,7.381
2018-03-21,2018,Mar,2017-2018,1,,2,7.28,7.28,7.31575694444444,7.179,7.481
2018-03-22,2018,Mar,2017-2018,1,,2,7.179,7.28,7.29560590277778,7.179,7.381
2018-03-23,2018,Mar,2017-2018,1,,2,7.28,7.191625,7.22383159722222,7.079,7.381
2018-03-24,2018,Mar,2017-2018,1,,2,7.381,7.381,7.35621354166667,7.179,7.481
2018-03-25,2018,Mar,2017-2018,1,,2,7.179,7.28,7.28666319444444,7.179,7.381
2018-03-26,2018,Mar,2017-2018,1,,2,7.481,7.381,7.32782291666667,7.179,7.481
2018-03-27,2018,Mar,2017-2018,1,,2,7.582,7.5315,7.56815104166666,7.481,7.782
2018-03-28,2018,Mar,2017-2018,1,,2,7.582,7.582,7.5364375,7.28,7.682
2018-03-29,2018,Mar,2017-2018,1,,2,7.582,7.481,7.5244375,7.481,7.682
2018-03-30,2018,Mar,2017-2018,1,,2,7.782,7.682,7.65988194444444,7.481,7.983
2018-03-31,2018,Mar,2017-2018,1,,2,7.682,7.7695,7.74675694444444,7.582,7.882
2018-04-01,2018,Apr,2017-2018,1,,2,7.782,7.782,7.74224305555555,7.582,7.882
2018-04-02,2018,Apr,2017-2018,1,,2,7.682,7.682,7.6953125,7.481,7.882
2018-04-03,2018,Apr,2017-2018,1,,2,7.682,7.682,7.707,7.582,7.782
2018-04-04,2018,Apr,2017-2018,1,,2,7.782,7.782,7.7868125,7.582,8.182
2018-04-05,2018,Apr,2017-2018,1,,2,7.782,7.882,7.84038194444445,7.782,7.983
2018-04-06,2018,Apr,2017-2018,1,,2,7.682,7.782,7.76134027777778,7.682,7.882
2018-04-07,2018,Apr,2017-2018,1,,2,7.882,7.682,7.66776388888889,7.582,7.882
2018-04-08,2018,Apr,2017-2018,1,,2,7.983,7.782,7.85768576388889,7.782,8.082
2018-04-09,2018,Apr,2017-2018,1,,2,8.082,8.05725,8.03094618055555,7.882,8.182
2018-04-10,2018,Apr,2017-2018,1,,2,8.182,8.082,8.12978472222222,7.983,8.282
2018-04-11,2018,Apr,2017-2018,1,,2,7.983,7.983,8.04606770833333,7.983,8.182
2018-04-12,2018,Apr,2017-2018,1,,2,8.282,8.182,8.13254340277778,7.882,8.481
2018-04-13,2018,Apr,2017-2018,1,,2,8.182,8.082,8.09470833333333,7.983,8.282
2018-04-14,2018,Apr,2017-2018,1,,2,8.082,8.082,8.080875,7.983,8.182
2018-04-15,2018,Apr,2017-2018,1,,2,8.182,8.082,8.12077083333333,7.882,8.581
2018-04-16,2018,Apr,2017-2018,1,,2,8.282,8.182,8.29052777777777,8.182,8.879
2018-04-17,2018,Apr,2017-2018,1,,2,8.282,8.282,8.29936111111111,8.282,8.382
2018-04-18,2018,Apr,2017-2018,1,,2,8.382,8.282,8.31427083333333,8.182,8.481
2018-04-19,2018,Apr,2017-2018,1,,2,8.282,8.382,8.37793055555556,8.282,8.481
2018-04-20,2018,Apr,2017-2018,1,,2,8.382,8.282,8.28946527777778,8.282,8.382
2018-04-21,2018,Apr,2017-2018,1,,2,8.581,8.382,8.41543923611111,8.282,8.581
2018-04-22,2018,Apr,2017-2018,1,,2,8.68,8.481,8.59142534722222,8.481,9.077
2018-04-23,2018,Apr,2017-2018,1,,2,9.077,8.68,8.65925520833333,8.481,9.077
2018-04-24,2018,Apr,2017-2018,1,,2,9.472,8.90375,8.95016840277778,8.779,9.472
2018-04-25,2018,Apr,2017-2018,1,,2,9.275,9.077,9.14043229166667,8.978,9.571
2018-04-26,2018,Apr,2017-2018,1,,2,9.866,9.385375,9.43323090277778,9.176,9.866
2018-04-27,2018,Apr,2017-2018,1,,2,9.472,9.669,9.68149652777778,9.373,10.161
2018-04-28,2018,Apr,2017-2018,1,,2,9.373,9.669,9.67626215277778,9.373,9.866
2018-04-29,2018,Apr,2017-2018,1,,2,9.176,9.571,9.54624479166667,9.176,10.161
2018-04-30,2018,Apr,2017-2018,1,,2,9.176,9.410125,9.4705,9.176,10.161
2018-05-01,2018,May,2017-2018,1,,2,9.275,9.373,9.40375173611111,8.978,10.161
2018-05-02,2018,May,2017-2018,1,,2,9.571,9.410125,9.39065277777778,9.077,9.768
2018-05-03,2018,May,2017-2018,1,,2,9.373,9.373,9.37978819444445,9.176,9.669
2018-05-04,2018,May,2017-2018,1,,2,9.472,9.373,9.39900868055555,9.275,9.472
2018-05-05,2018,May,2017-2018,1,,2,9.571,9.472,9.66034895833334,9.373,10.748
2018-05-06,2018,May,2017-2018,1,,2,10.748,9.768,9.81885243055556,9.472,10.944
2018-05-07,2018,May,2017-2018,1,,2,10.553,10.22225,10.3622552083333,9.669,11.139
2018-05-08,2018,May,2017-2018,1,,2,10.553,10.651,10.7056388888889,10.357,11.139
2018-05-09,2018,May,2017-2018,1,,2,10.944,10.8215,10.8297309027778,10.455,11.431
2018-05-10,2018,May,2017-2018,1,,2,11.236,10.846,10.8752777777778,10.651,11.334
2018-05-11,2018,May,2017-2018,1,,2,10.651,10.931625,10.9032447916667,10.553,11.431
2018-05-12,2018,May,2017-2018,1,,2,10.553,10.846,10.9828090277778,10.553,12.013
2018-05-13,2018,May,2017-2018,1,,2,10.651,10.95575,11.0675590277778,10.553,12.207
2018-05-14,2018,May,2017-2018,1,,2,11.139,11.28525,11.3101319444444,10.651,11.916
2018-05-15,2018,May,2017-2018,1,,2,10.846,11.223875,11.2305642361111,10.846,11.722
2018-05-16,2018,May,2017-2018,1,,2,10.944,11.236,11.2290868055556,10.748,11.722
2018-05-17,2018,May,2017-2018,1,,2,11.041,11.10225,11.0640538194444,10.748,11.431
2018-05-18,2018,May,2017-2018,1,,2,11.041,10.9925,10.9720208333333,10.748,11.431
2018-05-19,2018,May,2017-2018,1,,2,10.846,10.772625,10.7799496527778,10.553,11.041
2018-05-20,2018,May,2017-2018,1,,2,10.846,10.748,10.6966597222222,10.357,10.846
2018-05-21,2018,May,2017-2018,1,,2,10.846,10.846,10.8663402777778,10.553,11.431
2018-05-22,2018,May,2017-2018,1,,2,11.041,11.041,11.0110920138889,10.846,11.139
2018-05-23,2018,May,2017-2018,1,,2,11.334,11.199625,11.2402760416667,11.041,11.916
2018-05-24,2018,May,2017-2018,1,,2,11.916,11.540125,11.6589965277778,11.236,12.013
2018-05-25,2018,May,2017-2018,1,,2,12.304,11.9645,11.9739305555556,11.528,12.304
2018-05-26,2018,May,2017-2018,1,,2,11.916,11.916,11.9449652777778,11.722,12.304
2018-05-27,2018,May,2017-2018,1,,2,11.722,11.819,11.80990625,11.722,11.916
2018-05-28,2018,May,2017-2018,1,,2,12.207,11.64925,11.7615746527778,11.431,12.401
2018-05-29,2018,May,2017-2018,1,,2,12.013,12.11,12.1055520833333,11.819,12.497
2018-05-30,2018,May,2017-2018,1,,2,11.916,12.03725,12.0805086805556,11.819,12.497
2018-05-31,2018,May,2017-2018,1,,2,12.207,12.11,12.0737934027778,11.819,12.401
2018-06-01,2018,Jun,2017-2018,1,,2,11.916,12.013,11.9986857638889,11.819,12.207
2018-06-02,2018,Jun,2017-2018,1,,2,11.916,11.819,11.8526805555555,11.722,12.11
2018-06-03,2018,Jun,2017-2018,1,,2,11.916,11.819,11.8769305555556,11.625,12.11
2018-06-04,2018,Jun,2017-2018,1,,2,12.013,11.916,11.9582690972222,11.819,12.207
2018-06-05,2018,Jun,2017-2018,1,,2,11.625,11.819,11.7799305555556,11.528,12.013
2018-06-06,2018,Jun,2017-2018,1,,2,11.625,11.528,11.5455138888889,11.528,11.722
2018-06-07,2018,Jun,2017-2018,1,,2,11.625,11.540125,11.5765,11.528,11.722
2018-06-08,2018,Jun,2017-2018,1,,2,11.431,11.443125,11.4811770833333,11.236,11.722
2018-06-09,2018,Jun,2017-2018,1,,2,11.528,11.528,11.5608385416667,11.334,12.013
2018-06-10,2018,Jun,2017-2018,1,,2,12.013,11.89175,11.8673315972222,11.528,12.401
2018-06-11,2018,Jun,2017-2018,1,,2,12.207,12.11,12.2008715277778,11.722,13.173
2018-06-12,2018,Jun,2017-2018,1,,2,12.207,12.304,12.3452361111111,11.819,12.787
2018-06-13,2018,Jun,2017-2018,1,,2,12.497,12.38875,12.3772048611111,12.013,12.69
2018-06-14,2018,Jun,2017-2018,1,,2,12.69,12.569625,12.5993663194444,12.207,13.173
2018-06-15,2018,Jun,2017-2018,1,,2,11.819,12.594,12.5547829861111,11.819,13.461
2018-06-16,2018,Jun,2017-2018,1,,2,11.819,12.182625,12.1319861111111,11.528,13.269
2018-06-17,2018,Jun,2017-2018,1,,2,12.69,12.497,12.4850434027778,11.722,13.654
2018-06-18,2018,Jun,2017-2018,1,,2,13.365,12.992,12.9627239583333,12.11,13.75
2018-06-19,2018,Jun,2017-2018,1,,2,13.173,13.088125,13.1004027777778,12.497,13.654
2018-06-20,2018,Jun,2017-2018,1,,2,12.883,12.98,12.9668854166667,12.594,13.269
2018-06-21,2018,Jun,2017-2018,1,,2,12.98,13.052,13.0110329861111,12.787,13.173
2018-06-22,2018,Jun,2017-2018,1,,2,13.654,13.185,13.3157465277778,12.883,13.846
2018-06-23,2018,Jun,2017-2018,1,,2,13.654,13.558,13.5162569444444,13.173,13.846
2018-06-24,2018,Jun,2017-2018,1,,2,13.75,13.425,13.4404513888889,13.076,13.75
2018-06-25,2018,Jun,2017-2018,1,,2,13.365,13.365,13.3329947916667,12.98,13.75
2018-06-26,2018,Jun,2017-2018,1,,2,13.654,13.437,13.4541788194444,13.173,13.846
