Date,Year,Month,WaterYear,TWtrChoked_inner_sgrassQ_level,TWtrChoked_inner_sgrassQ_flags,TWtrChoked_inner_sgrassUNESCO_Q_level,TWtrChoked_inner_sgrass,TWtrChoked_inner_sgrassMed,TWtrChoked_inner_sgrassAvg,TWtrChoked_inner_sgrassMin,TWtrChoked_inner_sgrassMax
2020-01-10,2020,Jan,2019-2020,1,,2,7.92,7.56275,7.56647916666667,7.27216666666667,7.995
2020-01-11,2020,Jan,2019-2020,1,,2,8.295,7.87104166666667,7.88328125,7.72,8.295
2020-01-12,2020,Jan,2019-2020,1,,2,8.095,7.74395833333333,7.713625,7.142,8.28666666666667
2020-01-13,2020,Jan,2019-2020,1,,2,7.318,7.17708333333333,7.50313541666667,6.889,8.394
2020-01-14,2020,Jan,2019-2020,1,,2,7.87,7.03604166666667,7.129,6.839,8.07
2020-01-15,2020,Jan,2019-2020,1,,2,6.763,6.948875,7.02548958333333,6.712,7.824
2020-01-16,2020,Jan,2019-2020,1,,2,6.839,6.96604166666667,6.9986875,6.712,7.494
2020-01-17,2020,Jan,2019-2020,1,,2,6.813,6.809875,6.83345833333333,6.611,7.167
2020-01-18,2020,Jan,2019-2020,1,,2,7.116,7.0785,7.03698958333333,6.763,7.217
2020-01-19,2020,Jan,2019-2020,1,,2,7.167,7.142,7.18717708333333,7.066,7.393
2020-01-20,2020,Jan,2019-2020,1,,2,7.142,7.17845833333333,7.16234375,7.066,7.242
2020-01-21,2020,Jan,2019-2020,1,,2,7.318,7.167,7.18966666666667,7.091,7.368
2020-01-22,2020,Jan,2019-2020,1,,2,7.519,7.29404166666667,7.32578125,7.217,7.519
2020-01-23,2020,Jan,2019-2020,1,,2,7.544,7.406,7.40836458333333,7.293,7.544
2020-01-24,2020,Jan,2019-2020,1,,2,7.645,7.465875,7.47707291666667,7.318,7.645
2020-01-25,2020,Jan,2019-2020,1,,2,7.619,7.569,7.56727083333333,7.469,7.645
2020-01-26,2020,Jan,2019-2020,1,,2,7.72,7.63308333333333,7.65388541666667,7.569,7.77
2020-01-27,2020,Jan,2019-2020,1,,2,7.67,7.67625,7.68652083333333,7.619,7.77
2020-01-28,2020,Jan,2019-2020,1,,2,7.795,7.68770833333333,7.70932291666666,7.645,7.82
2020-01-29,2020,Jan,2019-2020,1,,2,7.845,7.77,7.77625,7.72,7.87
2020-01-30,2020,Jan,2019-2020,1,,2,7.745,7.77729166666667,7.78458333333333,7.72,7.845
2020-01-31,2020,Jan,2019-2020,1,,2,7.745,7.74291666666667,7.73458333333333,7.695,7.77
2020-02-01,2020,Feb,2019-2020,1,,2,7.469,7.58670833333333,7.58925,7.444,7.745
2020-02-02,2020,Feb,2019-2020,1,,2,7.494,7.52004166666667,7.53494791666667,7.444,7.645
2020-02-03,2020,Feb,2019-2020,1,,2,7.469,7.494,7.48630208333333,7.368,7.619
2020-02-04,2020,Feb,2019-2020,1,,2,7.343,7.50545833333333,7.49989583333333,7.318,7.67
2020-02-05,2020,Feb,2019-2020,1,,2,7.293,7.36695833333333,7.36239583333334,7.293,7.444
2020-02-06,2020,Feb,2019-2020,1,,2,7.494,7.44295833333333,7.42334375,7.293,7.519
2020-02-07,2020,Feb,2019-2020,1,,2,7.494,7.494,7.487625,7.368,7.569
2020-02-08,2020,Feb,2019-2020,1,,2,7.544,7.36904166666667,7.39441666666667,7.268,7.544
2020-02-09,2020,Feb,2019-2020,1,,2,7.695,7.490875,7.48286458333334,7.192,7.72
2020-02-10,2020,Feb,2019-2020,1,,2,7.142,7.35445833333333,7.34348958333333,7.091,7.695
2020-02-11,2020,Feb,2019-2020,1,,2,7.318,7.18783333333333,7.1808125,7.015,7.343
2020-02-12,2020,Feb,2019-2020,1,,2,7.318,7.36179166666667,7.36089583333333,7.217,7.519
2020-02-13,2020,Feb,2019-2020,1,,2,7.192,7.242,7.247875,7.192,7.31383333333333
2020-02-14,2020,Feb,2019-2020,1,,2,7.343,7.32425,7.32459375,7.167,7.519
2020-02-15,2020,Feb,2019-2020,1,,2,7.268,7.34195833333333,7.35023958333333,7.268,7.494
2020-02-16,2020,Feb,2019-2020,1,,2,7.293,7.318,7.32344791666667,7.242,7.419
2020-02-17,2020,Feb,2019-2020,1,,2,7.444,7.419,7.43003125,7.268,7.67
2020-02-18,2020,Feb,2019-2020,1,,2,7.419,7.42825,7.44540625,7.293,7.67
2020-02-19,2020,Feb,2019-2020,1,,2,7.293,7.368,7.37258333333333,7.293,7.444
2020-02-20,2020,Feb,2019-2020,1,,2,7.368,7.29091666666667,7.30680208333333,7.217,7.444
2020-02-21,2020,Feb,2019-2020,1,,2,7.167,7.268,7.27555208333334,7.167,7.368
2020-02-22,2020,Feb,2019-2020,1,,2,7.343,7.21595833333333,7.23370833333333,7.142,7.368
2020-02-23,2020,Feb,2019-2020,1,,2,7.293,7.343,7.34095833333334,7.268,7.419
2020-02-24,2020,Feb,2019-2020,1,,2,7.469,7.3055,7.32877083333334,7.217,7.469
2020-02-25,2020,Feb,2019-2020,1,,2,7.318,7.35029166666667,7.36663541666667,7.293,7.494
2020-02-26,2020,Feb,2019-2020,1,,2,7.293,7.293,7.29951041666667,7.268,7.318
2020-02-27,2020,Feb,2019-2020,1,,2,7.368,7.318,7.31357291666667,7.268,7.368
2020-02-28,2020,Feb,2019-2020,1,,2,7.419,7.4315,7.43988541666667,7.343,7.569
2020-02-29,2020,Feb,2019-2020,1,,2,7.368,7.3805,7.38451041666667,7.268,7.469
2020-03-01,2020,Mar,2019-2020,1,,2,7.368,7.419,7.417,7.242,7.569
2020-03-02,2020,Mar,2019-2020,1,,2,7.368,7.3805,7.382875,7.293,7.444
2020-03-03,2020,Mar,2019-2020,1,,2,7.192,7.25391666666667,7.25472916666667,7.192,7.35966666666667
2020-03-04,2020,Mar,2019-2020,1,,2,7.217,7.2045,7.20230208333333,7.116,7.318
2020-03-05,2020,Mar,2019-2020,1,,2,7.167,7.21283333333333,7.19979166666667,7.116,7.268
2020-03-06,2020,Mar,2019-2020,1,,2,7.142,7.20554166666667,7.20119791666667,7.091,7.318
2020-03-07,2020,Mar,2019-2020,1,,2,7.318,7.21075,7.2100625,7.116,7.368
2020-03-08,2020,Mar,2019-2020,1,,2,7.217,7.21804166666667,7.21761458333334,7.142,7.30116666666667
2020-03-09,2020,Mar,2019-2020,1,,2,7.167,7.18470833333333,7.18570833333333,7.116,7.242
2020-03-10,2020,Mar,2019-2020,1,,2,7.116,7.12358333333333,7.13003125,7.066,7.192
2020-03-11,2020,Mar,2019-2020,1,,2,7.217,7.19616666666667,7.17659375,7.066,7.293
2020-03-12,2020,Mar,2019-2020,1,,2,7.242,7.24095833333333,7.25823958333334,7.192,7.393
2020-03-13,2020,Mar,2019-2020,1,,2,6.788,7.15341666666667,7.10110416666667,6.788,7.293
2020-03-14,2020,Mar,2019-2020,1,,2,6.636,6.76191666666667,6.77529166666667,6.636,7.066
2020-03-15,2020,Mar,2019-2020,1,,2,6.889,6.94079166666667,6.92059375,6.636,7.015
2020-03-16,2020,Mar,2019-2020,1,,2,6.94,6.91616666666667,6.89848958333333,6.712,7.015
2020-03-17,2020,Mar,2019-2020,1,,2,7.041,7.04933333333333,7.02905208333333,6.914,7.142
2020-03-18,2020,Mar,2019-2020,1,,2,7.142,7.12275,7.11001041666667,6.99,7.217
2020-03-19,2020,Mar,2019-2020,1,,2,7.217,7.14304166666667,7.17913541666667,7.091,7.318
2020-03-20,2020,Mar,2019-2020,1,,2,7.268,7.213875,7.21153125,7.116,7.318
2020-03-21,2020,Mar,2019-2020,1,,2,7.318,7.242,7.25285416666667,7.167,7.343
2020-03-22,2020,Mar,2019-2020,1,,2,7.192,7.268,7.25854166666667,7.192,7.318
2020-03-23,2020,Mar,2019-2020,1,,2,7.318,7.27008333333333,7.2725,7.167,7.368
2020-03-24,2020,Mar,2019-2020,1,,2,7.419,7.368,7.35936458333333,7.293,7.469
2020-03-25,2020,Mar,2019-2020,1,,2,7.419,7.39195833333333,7.38335416666667,7.318,7.469
2020-03-26,2020,Mar,2019-2020,1,,2,7.343,7.368,7.36679166666667,7.318,7.419
2020-03-27,2020,Mar,2019-2020,1,,2,7.368,7.368,7.35159375,7.293,7.393
2020-03-28,2020,Mar,2019-2020,1,,2,7.419,7.393,7.39276041666667,7.368,7.419
2020-03-29,2020,Mar,2019-2020,1,,2,7.469,7.469,7.454875,7.393,7.544
2020-03-30,2020,Mar,2019-2020,1,,2,7.469,7.469,7.47158333333333,7.393,7.519
2020-03-31,2020,Mar,2019-2020,1,,2,7.393,7.494,7.50935416666667,7.393,7.594
2020-04-01,2020,Apr,2019-2020,1,,2,7.393,7.45858333333333,7.45035416666667,7.268,7.569
2020-04-02,2020,Apr,2019-2020,1,,2,7.544,7.4815,7.49332291666667,7.393,7.619
2020-04-03,2020,Apr,2019-2020,1,,2,7.519,7.519,7.53384375,7.444,7.619
2020-04-04,2020,Apr,2019-2020,1,,2,7.569,7.569,7.56385416666666,7.469,7.645
2020-04-05,2020,Apr,2019-2020,1,,2,7.519,7.56591666666667,7.55966666666667,7.419,7.645
2020-04-06,2020,Apr,2019-2020,1,,2,7.544,7.54295833333333,7.52759375,7.469,7.569
2020-04-07,2020,Apr,2019-2020,1,,2,7.569,7.53670833333333,7.51761458333333,7.393,7.619
2020-04-08,2020,Apr,2019-2020,1,,2,7.594,7.569,7.55580208333333,7.444,7.645
2020-04-09,2020,Apr,2019-2020,1,,2,7.77,7.594,7.60275,7.544,7.77
2020-04-10,2020,Apr,2019-2020,1,,2,7.72,7.72729166666667,7.71570833333333,7.619,7.82
2020-04-11,2020,Apr,2019-2020,1,,2,7.795,7.716875,7.72598958333333,7.645,7.845
2020-04-12,2020,Apr,2019-2020,1,,2,7.87,7.77208333333333,7.79526041666667,7.67,7.945
2020-04-13,2020,Apr,2019-2020,1,,2,8.02,7.88979166666667,7.9075,7.77,8.095
2020-04-14,2020,Apr,2019-2020,1,,2,8.12,8.095,8.08195833333333,7.82,8.319
2020-04-15,2020,Apr,2019-2020,1,,2,8.245,8.14708333333333,8.15242708333333,7.97,8.369
2020-04-16,2020,Apr,2019-2020,1,,2,8.319,8.22,8.24497916666667,7.97,8.494
2020-04-17,2020,Apr,2019-2020,1,,2,8.245,8.30804166666667,8.30670833333333,8.12,8.444
2020-04-18,2020,Apr,2019-2020,1,,2,8.344,8.15125,8.13142708333334,7.795,8.369
2020-04-19,2020,Apr,2019-2020,1,,2,8.543,8.273125,8.33711458333333,7.92,8.618
2020-04-20,2020,Apr,2019-2020,1,,2,8.369,8.319,8.29983333333333,7.895,8.50566666666667
2020-04-21,2020,Apr,2019-2020,1,,2,8.941,8.37733333333333,8.4865625,8.17,8.941
2020-04-22,2020,Apr,2019-2020,1,,2,9.064,8.89204166666667,8.86692708333333,8.519,9.089
2020-04-23,2020,Apr,2019-2020,1,,2,8.99,8.69191666666667,8.71441666666667,8.419,9.064
2020-04-24,2020,Apr,2019-2020,1,,2,8.693,8.65025,8.68151041666667,8.195,9.015
2020-04-25,2020,Apr,2019-2020,1,,2,8.891,8.77008333333333,8.71766666666666,8.319,9.015
2020-04-26,2020,Apr,2019-2020,1,,2,8.841,8.71804166666667,8.74,8.319,8.891
2020-04-27,2020,Apr,2019-2020,1,,2,8.916,8.87225,8.87834375,8.767,8.99
2020-04-28,2020,Apr,2019-2020,1,,2,8.693,8.705,8.74253125,8.519,8.91183333333333
2020-04-29,2020,Apr,2019-2020,1,,2,8.643,8.668,8.67302083333333,8.618,8.767
2020-04-30,2020,Apr,2019-2020,1,,2,8.742,8.60341666666667,8.60596875,8.444,8.767
2020-05-01,2020,May,2019-2020,1,,2,8.767,8.767,8.74707291666667,8.568,8.841
2020-05-02,2020,May,2019-2020,1,,2,8.817,8.948,8.9225,8.767,9.015
2020-05-03,2020,May,2019-2020,1,,2,8.792,8.82379166666667,8.81788541666667,8.668,8.941
2020-05-04,2020,May,2019-2020,1,,2,8.618,8.71391666666667,8.70522916666667,8.568,8.792
2020-05-05,2020,May,2019-2020,1,,2,8.817,8.701875,8.70653125,8.618,8.866
2020-05-06,2020,May,2019-2020,1,,2,8.841,8.75970833333333,8.78377083333333,8.593,9.064
2020-05-07,2020,May,2019-2020,1,,2,8.965,8.856625,8.87308333333333,8.568,9.188
2020-05-08,2020,May,2019-2020,1,,2,8.866,8.96295833333333,8.95601041666667,8.717,9.238
2020-05-09,2020,May,2019-2020,1,,2,9.386,9.16554166666667,9.14897916666667,8.767,9.509
2020-05-10,2020,May,2019-2020,1,,2,9.509,9.36925,9.39617708333333,8.965,9.756
2020-05-11,2020,May,2019-2020,1,,2,11.175,9.756,9.73716666666667,9.015,11.516
2020-05-12,2020,May,2019-2020,1,,2,11.589,10.25925,10.2516041666667,9.509,11.589
2020-05-13,2020,May,2019-2020,1,,2,9.682,9.68608333333333,10.0658645833333,9.435,12.05
2020-05-14,2020,May,2019-2020,1,,2,9.558,10.0723333333333,10.0751875,9.312,11.929
2020-05-15,2020,May,2019-2020,1,,2,9.509,10.1527916666667,10.1948020833333,9.386,11.759
2020-05-16,2020,May,2019-2020,1,,2,9.583,9.69416666666667,9.67133333333333,9.114,10.638
2020-05-17,2020,May,2019-2020,1,,2,9.485,10.2265416666667,10.2673541666667,9.213,11.175
2020-05-18,2020,May,2019-2020,1,,2,9.336,9.36541666666667,9.39376041666667,8.99,9.879
2020-05-19,2020,May,2019-2020,1,,2,9.903,9.315625,9.33717708333333,8.891,9.952
2020-05-20,2020,May,2019-2020,1,,2,10.149,9.66608333333333,9.63070833333333,9.064,10.198
2020-05-21,2020,May,2019-2020,1,,2,9.46,9.58416666666667,9.55573958333333,9.213,10.1326666666667
2020-05-22,2020,May,2019-2020,1,,2,8.767,9.22895833333333,9.20523958333333,8.668,9.706
2020-05-23,2020,May,2019-2020,1,,2,9.756,9.08275,9.11467708333333,8.668,9.805
2020-05-24,2020,May,2019-2020,1,,2,10.541,10.1386666666667,10.03528125,9.509,10.541
2020-05-25,2020,May,2019-2020,1,,2,10.345,10.187375,10.2094583333333,9.657,10.59
2020-05-26,2020,May,2019-2020,1,,2,10.075,10.0198333333333,9.99789583333333,9.386,10.345
2020-05-27,2020,May,2019-2020,1,,2,9.854,9.74770833333333,9.77567708333333,9.336,10.1
2020-05-28,2020,May,2019-2020,1,,2,10.516,9.84991666666667,9.89058333333333,9.682,10.516
2020-05-29,2020,May,2019-2020,1,,2,10.394,10.4470833333333,10.489625,10.001,11.005
2020-05-30,2020,May,2019-2020,1,,2,9.854,10.3274166666667,10.3545833333333,9.829,10.956
2020-05-31,2020,May,2019-2020,1,,2,9.558,10.10675,10.3120416666667,9.558,11.419
2020-06-01,2020,Jun,2019-2020,1,,2,10.687,10.4570416666667,10.3253229166667,9.534,11.467
2020-06-02,2020,Jun,2019-2020,1,,2,10.32,10.927625,10.9314895833333,10.32,11.419
2020-06-03,2020,Jun,2019-2020,1,,2,10.565,10.5889583333333,10.6764895833333,10.271,11.248
2020-06-04,2020,Jun,2019-2020,1,,2,11.029,10.7342083333333,10.7258125,10.124,11.37
2020-06-05,2020,Jun,2019-2020,1,,2,11.273,10.6340833333333,10.6946666666667,10.369,11.273
2020-06-06,2020,Jun,2019-2020,1,,2,10.761,10.563,10.5540625,10.1,11.2648333333333
2020-06-07,2020,Jun,2019-2020,1,,2,10.907,10.558875,10.5512083333333,10.075,10.98
2020-06-08,2020,Jun,2019-2020,1,,2,10.932,10.406,10.4729479166667,10.051,11.005
2020-06-09,2020,Jun,2019-2020,1,,2,11.321,10.98,10.88059375,10.1,11.54
2020-06-10,2020,Jun,2019-2020,1,,2,11.71,11.677,11.6726770833333,11.3291666666667,11.904
2020-06-11,2020,Jun,2019-2020,1,,2,11.224,11.6729166666667,11.573375,10.98,11.953
2020-06-12,2020,Jun,2019-2020,1,,2,11.224,11.4540833333333,11.4256041666667,11.053,11.71
2020-06-13,2020,Jun,2019-2020,1,,2,11.224,11.5179583333333,11.5693333333333,11.224,12.122
2020-06-14,2020,Jun,2019-2020,1,,2,11.273,11.4685,11.4712395833333,11.053,12.074
2020-06-15,2020,Jun,2019-2020,1,,2,12.195,11.9035416666667,11.825375,11.151,12.582
2020-06-16,2020,Jun,2019-2020,1,,2,11.346,12.2505,12.1563645833333,11.224,12.944
2020-06-17,2020,Jun,2019-2020,1,,2,11.346,11.3730416666667,11.4231041666667,11.078,11.904
2020-06-18,2020,Jun,2019-2020,1,,2,11.273,12.0023333333333,11.9323020833333,10.858,13.064
2020-06-19,2020,Jun,2019-2020,1,,2,12.485,12.481,12.3433958333333,11.224,13.353
2020-06-20,2020,Jun,2019-2020,1,,2,12.195,12.349125,12.5154375,11.565,13.305
2020-06-21,2020,Jun,2019-2020,1,,2,11.662,11.4938333333333,11.4929895833333,10.712,12.1788333333333
2020-06-22,2020,Jun,2019-2020,1,,2,12.871,11.699,11.6896354166667,10.736,12.871
2020-06-23,2020,Jun,2019-2020,1,,2,12.775,12.836,12.8592708333333,12.582,13.185
2020-06-24,2020,Jun,2019-2020,1,,2,11.856,12.2879583333333,12.23209375,11.613,12.799
2020-06-25,2020,Jun,2019-2020,1,,2,11.613,11.6,11.60290625,11.053,12.147
2020-06-26,2020,Jun,2019-2020,1,,2,12.534,12.1355,12.0084270833333,11.467,12.654
2020-06-27,2020,Jun,2019-2020,1,,2,11.977,12.4574166666667,12.43284375,11.759,12.992
2020-06-28,2020,Jun,2019-2020,1,,2,11.127,11.5585833333333,11.57725,11.127,12.268
2020-06-29,2020,Jun,2019-2020,1,,2,10.687,11.1760416666667,11.1792083333333,10.687,11.516
2020-06-30,2020,Jun,2019-2020,1,,2,10.418,10.8117916666667,10.8243645833333,10.418,11.224
2020-07-01,2020,Jul,2019-2020,1,,2,9.903,10.3855833333333,10.46471875,9.829,10.858
2020-07-02,2020,Jul,2019-2020,1,,2,10.516,10.1510416666667,10.15853125,9.756,10.541
2020-07-03,2020,Jul,2019-2020,1,,2,11.565,10.7425833333333,10.8686979166667,9.583,12.485
2020-07-04,2020,Jul,2019-2020,1,,2,10.736,10.7463333333333,10.77971875,10.149,11.5121666666667
2020-07-05,2020,Jul,2019-2020,1,,2,11.102,10.816875,10.8096041666667,10.32,11.273
2020-07-06,2020,Jul,2019-2020,1,,2,10.883,11.119875,11.1271145833333,10.614,11.71
2020-07-07,2020,Jul,2019-2020,1,,2,11.71,10.957875,11.0003020833333,10.32,11.734
2020-07-08,2020,Jul,2019-2020,1,,2,13.93,12.46575,12.1037916666667,10.614,13.93
2020-07-09,2020,Jul,2019-2020,1,,2,13.978,13.0018333333333,12.9221666666667,11.2,14.218
2020-07-10,2020,Jul,2019-2020,1,,2,13.137,13.0519166666667,13.1626770833333,11.71,14.194
2020-07-11,2020,Jul,2019-2020,1,,2,13.185,13.313,13.3235625,13.112,13.546
2020-07-12,2020,Jul,2019-2020,1,,2,13.305,13.453,13.455625,13.205,13.714
2020-07-13,2020,Jul,2019-2020,1,,2,13.064,13.862,13.8282604166667,13.064,14.266
2020-07-14,2020,Jul,2019-2020,1,,2,12.92,13.2305416666667,13.197875,12.606,13.834
2020-07-15,2020,Jul,2019-2020,1,,2,13.81,13.882,13.7622916666667,12.928,14.266
2020-07-16,2020,Jul,2019-2020,1,,2,12.195,13.727,13.59790625,12.098,14.146
2020-07-17,2020,Jul,2019-2020,1,,2,11.686,12.91675,12.63596875,11.248,13.305
2020-07-18,2020,Jul,2019-2020,1,,2,12.63,12.2706666666667,12.2761875,11.346,13.233
2020-07-19,2020,Jul,2019-2020,1,,2,11.637,12.6329583333333,12.6143645833333,11.516,13.642
2020-07-20,2020,Jul,2019-2020,1,,2,11.273,11.4259166666667,11.5482291666667,11.029,12.34
2020-07-21,2020,Jul,2019-2020,1,,2,12.219,11.366125,11.3798958333333,10.687,12.219
2020-07-22,2020,Jul,2019-2020,1,,2,12.485,11.1844166666667,11.3473125,10.687,12.485
2020-07-23,2020,Jul,2019-2020,1,,2,11.37,11.0341666666667,11.0676979166667,10.492,12.477
2020-07-24,2020,Jul,2019-2020,1,,2,11.419,11.3730416666667,11.3458020833333,10.541,11.977
2020-07-25,2020,Jul,2019-2020,1,,2,11.807,11.3220416666667,11.41475,10.858,12.268
2020-07-26,2020,Jul,2019-2020,1,,2,11.127,11.6483333333333,11.6950416666667,11.029,12.606
2020-07-27,2020,Jul,2019-2020,1,,2,11.053,11.6100833333333,11.6540208333333,11.053,12.509
2020-07-28,2020,Jul,2019-2020,1,,2,10.467,11.1060833333333,11.2148958333333,10.467,11.929
2020-07-29,2020,Jul,2019-2020,1,,2,10.394,10.7290416666667,10.7049270833333,10.394,11.005
2020-07-30,2020,Jul,2019-2020,1,,2,10.956,10.9580416666667,11.0324583333333,10.296,11.71
2020-07-31,2020,Jul,2019-2020,1,,2,10.761,11.37,11.6674270833333,10.614,14.433
2020-08-01,2020,Aug,2019-2020,1,,2,11.734,12.6954583333333,12.4395520833333,10.565,14.242
2020-08-02,2020,Aug,2019-2020,1,,2,13.954,12.5215,12.6186666666667,10.932,15.294
2020-08-03,2020,Aug,2019-2020,1,,2,14.505,13.1199583333333,13.49571875,11.832,15.748
2020-08-04,2020,Aug,2019-2020,1,,2,14.984,12.79825,12.6564270833333,10.443,15.008
2020-08-05,2020,Aug,2019-2020,1,,2,15.247,14.31425,13.79390625,11.102,15.247
2020-08-06,2020,Aug,2019-2020,1,,2,15.199,14.3565,14.1665,12.292,15.318
2020-08-07,2020,Aug,2019-2020,1,,2,14.337,14.071,14.0604583333333,12.074,15.183
2020-08-08,2020,Aug,2019-2020,1,,2,15.031,14.507,14.4829791666667,13.497,15.414
2020-08-09,2020,Aug,2019-2020,1,,2,14.697,14.4400416666667,14.3446458333333,13.546,15.151
2020-08-10,2020,Aug,2019-2020,1,,2,13.57,14.83,14.7937604166667,13.57,15.39
2020-08-11,2020,Aug,2019-2020,1,,2,12.968,13.739,13.769375,12.944,14.649
2020-08-12,2020,Aug,2019-2020,1,,2,12.316,12.91975,12.8176666666667,12.219,13.233
2020-08-13,2020,Aug,2019-2020,1,,2,13.161,13.1100416666667,13.0411145833333,12.316,13.666
2020-08-14,2020,Aug,2019-2020,1,,2,13.642,14.2589583333333,14.1505520833333,13.161,14.864
2020-08-15,2020,Aug,2019-2020,1,,2,13.329,14.2688333333333,14.2070520833333,13.329,14.84
2020-08-16,2020,Aug,2019-2020,1,,2,13.329,14.032,14.0630416666667,13.329,15.031
2020-08-17,2020,Aug,2019-2020,1,,2,13.93,13.383,13.4628020833333,12.292,14.314
2020-08-18,2020,Aug,2019-2020,1,,2,13.738,13.394125,13.3298333333333,12.437,13.8378333333333
2020-08-19,2020,Aug,2019-2020,1,,2,14.194,13.043,13.095125,11.856,14.29
2020-08-20,2020,Aug,2019-2020,1,,2,14.936,14.4074583333333,14.2859583333333,13.281,15.008
2020-08-21,2020,Aug,2019-2020,1,,2,14.409,14.2779583333333,14.24246875,13.594,14.984
2020-08-22,2020,Aug,2019-2020,1,,2,14.864,14.134,14.1714479166667,13.209,14.864
2020-08-23,2020,Aug,2019-2020,1,,2,14.433,14.5420416666667,14.52459375,13.906,14.984
2020-08-24,2020,Aug,2019-2020,1,,2,13.81,14.2649583333333,14.2754270833333,13.281,14.768
2020-08-25,2020,Aug,2019-2020,1,,2,13.401,13.852,13.83215625,13.353,14.146
2020-08-26,2020,Aug,2019-2020,1,,2,13.786,14.014,14.15565625,13.4531666666667,14.792
2020-08-27,2020,Aug,2019-2020,1,,2,13.762,14.4482083333333,14.4189791666667,13.714,15.079
2020-08-28,2020,Aug,2019-2020,1,,2,14.074,14.599,14.46325,13.666,14.936
2020-08-29,2020,Aug,2019-2020,1,,2,13.353,14.071,14.1235729166667,13.353,14.673
2020-08-30,2020,Aug,2019-2020,1,,2,13.81,13.6399583333333,13.5144479166667,12.05,14.002
2020-08-31,2020,Aug,2019-2020,1,,2,14.553,14.535,14.46790625,13.834,14.864
2020-09-01,2020,Sep,2019-2020,1,,2,14.768,14.353,14.33659375,13.81,14.84
2020-09-02,2020,Sep,2019-2020,1,,2,13.882,14.017,13.9438125,12.871,14.7601666666667
2020-09-03,2020,Sep,2019-2020,1,,2,14.505,13.643,13.60903125,11.953,14.505
2020-09-04,2020,Sep,2019-2020,1,,2,13.016,13.686,13.72446875,12.606,14.553
2020-09-05,2020,Sep,2019-2020,1,,2,12.63,12.8500833333333,12.8194791666667,12.292,13.161
2020-09-06,2020,Sep,2019-2020,1,,2,13.69,13.2819583333333,13.1648125,12.582,13.714
2020-09-07,2020,Sep,2019-2020,1,,2,12.243,12.7430416666667,12.73371875,12.098,13.6458333333333
2020-09-08,2020,Sep,2019-2020,1,,2,13.425,12.7840416666667,12.842375,12.2511666666667,13.738
2020-09-09,2020,Sep,2019-2020,1,,2,13.257,13.5005416666667,13.3272708333333,12.703,13.714
2020-09-10,2020,Sep,2019-2020,1,,2,13.257,13.5259583333333,13.5310625,13.137,13.834
2020-09-11,2020,Sep,2019-2020,1,,2,12.92,13.692,13.6346145833333,12.92,14.05
2020-09-12,2020,Sep,2019-2020,1,,2,13.185,13.6699583333333,13.64921875,12.928,14.337
2020-09-13,2020,Sep,2019-2020,1,,2,12.389,13.3119583333333,13.4689166666667,12.195,15.318
2020-09-14,2020,Sep,2019-2020,1,,2,12.001,12.7610833333333,12.8128541666667,12.001,14.05
2020-09-15,2020,Sep,2019-2020,1,,2,12.025,12.8421666666667,12.6712708333333,11.783,13.57
2020-09-16,2020,Sep,2019-2020,1,,2,12.437,12.7134583333333,12.7511041666667,11.492,14.457
2020-09-17,2020,Sep,2019-2020,1,,2,12.654,12.2782916666667,12.2915520833333,11.297,12.992
2020-09-18,2020,Sep,2019-2020,1,,2,12.316,12.0224583333333,12.0240208333333,11.127,12.847
2020-09-19,2020,Sep,2019-2020,1,,2,13.497,12.314125,12.3989479166667,11.224,14.098
2020-09-20,2020,Sep,2019-2020,1,,2,14.936,13.4750416666667,13.46290625,11.88,14.936
2020-09-21,2020,Sep,2019-2020,1,,2,13.666,13.5835,13.4569375,11.492,14.924
2020-09-22,2020,Sep,2019-2020,1,,2,13.906,12.8894583333333,12.9895833333333,12.437,14.098
2020-09-23,2020,Sep,2019-2020,1,,2,14.266,13.767,13.8279166666667,13.353,14.481
2020-09-24,2020,Sep,2019-2020,1,,2,14.529,14.494,14.4410104166667,14.146,14.625
2020-09-25,2020,Sep,2019-2020,1,,2,13.112,14.4170416666667,14.31853125,13.112,14.517
2020-09-26,2020,Sep,2019-2020,1,,2,12.992,13.083,13.0333125,12.413,13.401
2020-09-27,2020,Sep,2019-2020,1,,2,11.783,12.3340416666667,12.30546875,11.516,13.088
2020-09-28,2020,Sep,2019-2020,1,,2,11.71,11.636,11.6481979166667,11.565,11.807
2020-09-29,2020,Sep,2019-2020,1,,2,11.807,11.688,11.68953125,11.492,11.856
2020-09-30,2020,Sep,2019-2020,1,,2,11.953,11.7980416666667,11.7592083333333,11.297,11.977
2020-10-01,2020,Oct,2020-2021,1,,2,12.292,12.0324583333333,12.0537395833333,11.856,12.34
2020-10-02,2020,Oct,2020-2021,1,,2,12.122,12.2309166666667,12.222375,11.88,12.703
2020-10-03,2020,Oct,2020-2021,1,,2,12.147,12.15475,12.0841145833333,11.589,12.364
2020-10-04,2020,Oct,2020-2021,1,,2,12.389,12.0444583333333,12.01475,11.565,12.389
2020-10-05,2020,Oct,2020-2021,1,,2,12.678,12.3200416666667,12.2456979166667,11.662,12.678
2020-10-06,2020,Oct,2020-2021,1,,2,12.243,12.482,12.3973854166667,11.71,12.703
2020-10-07,2020,Oct,2020-2021,1,,2,12.05,12.154,12.1374895833333,11.856,12.413
2020-10-08,2020,Oct,2020-2021,1,,2,12.025,12.068,12.03784375,11.832,12.219
