Date,Year,Month,WaterYear,TWtrTriquet_kelpQ_level,TWtrTriquet_kelpQ_flags,TWtrTriquet_kelpUNESCO_Q_level,TWtrTriquet_kelp,TWtrTriquet_kelpMed,TWtrTriquet_kelpAvg,TWtrTriquet_kelpMin,TWtrTriquet_kelpMax
2016-06-13,2016,Jun,2015-2016,1,,2,12.413,11.953,12.0445225694444,11.662,12.509
2016-06-14,2016,Jun,2015-2016,1,,2,12.147,12.171,12.1823993055556,12.001,12.437
2016-06-15,2016,Jun,2015-2016,1,,2,12.34,12.095,12.1493107638889,11.953,12.485
2016-06-16,2016,Jun,2015-2016,1,,2,12.05,12.05,12.0389756944444,11.832,12.316
2016-06-17,2016,Jun,2015-2016,1,,2,12.316,12.071,12.18234375,11.71,12.847
2016-06-18,2016,Jun,2015-2016,1,,2,12.823,12.594,12.6611822916667,12.316,13.064
2016-06-19,2016,Jun,2015-2016,1,,2,12.582,12.82,12.8653697916667,12.364,13.377
2016-06-20,2016,Jun,2015-2016,1,,2,12.34,12.983,12.9868020833333,12.34,13.449
2016-06-21,2016,Jun,2015-2016,1,,2,12.847,12.853,12.763140625,12.268,12.968
2016-06-22,2016,Jun,2015-2016,1,,2,13.112,12.92,12.9368940972222,12.823,13.112
2016-06-23,2016,Jun,2015-2016,1,,2,13.185,13.016,13.0560954861111,12.92,13.209
2016-06-24,2016,Jun,2015-2016,1,,2,13.233,12.98,12.9182916666667,12.34,13.257
2016-06-25,2016,Jun,2015-2016,1,,2,13.209,13.088,13.0956111111111,12.871,13.257
2016-06-26,2016,Jun,2015-2016,1,,2,13.546,13.428,13.4759565972222,13.112,13.906
2016-06-27,2016,Jun,2015-2016,1,,2,13.594,13.548875,13.5668125,12.847,14.242
2016-06-28,2016,Jun,2015-2016,1,,2,13.594,13.591,13.5908958333333,12.799,14.194
2016-06-29,2016,Jun,2015-2016,1,,2,14.17,13.726,13.6574861111111,12.63,14.17
2016-06-30,2016,Jun,2015-2016,1,,2,12.437,13.939,13.6744947916667,12.147,14.481
2016-07-01,2016,Jul,2015-2016,1,,2,13.473,13.624,13.5156666666667,12.461,13.786
2016-07-02,2016,Jul,2015-2016,1,,2,13.305,13.362,13.358625,13.209,13.473
2016-07-03,2016,Jul,2015-2016,1,,2,13.329,13.305,13.3082916666667,13.257,13.449
2016-07-04,2016,Jul,2015-2016,1,,2,12.992,13.416,13.4698003472222,12.992,13.69
2016-07-05,2016,Jul,2015-2016,1,,2,13.016,13.338,13.3777430555556,12.944,14.026
2016-07-06,2016,Jul,2015-2016,1,,2,13.786,13.522,13.5437673611111,12.92,14.17
2016-07-07,2016,Jul,2015-2016,1,,2,13.594,13.594,13.5663125,12.847,14.122
2016-07-08,2016,Jul,2015-2016,1,,2,14.242,14.212,14.0805069444444,13.329,14.433
2016-07-09,2016,Jul,2015-2016,1,,2,14.074,13.924,13.943125,13.666,14.23
2016-07-10,2016,Jul,2015-2016,1,,2,13.834,13.897,13.8954166666667,13.546,14.146
2016-07-11,2016,Jul,2015-2016,1,,2,13.93,13.849,13.8411319444444,13.425,14.026
2016-07-12,2016,Jul,2015-2016,1,"MV:7 of 24 missing:1 of 24 flagged",3,,13.99,14.0445148101794,13.81,14.361
2016-07-13,2016,Jul,2015-2016,1,,9,,,,,
2016-07-14,2016,Jul,2015-2016,1,,9,,,,,
2016-07-15,2016,Jul,2015-2016,1,,9,,,,,
2016-07-16,2016,Jul,2015-2016,1,,9,,,,,
2016-07-17,2016,Jul,2015-2016,1,,9,,,,,
2016-07-18,2016,Jul,2015-2016,1,,9,,,,,
2016-07-19,2016,Jul,2015-2016,1,,9,,,,,
2016-07-20,2016,Jul,2015-2016,1,,9,,,,,
2016-07-21,2016,Jul,2015-2016,1,,9,,,,,
2016-07-22,2016,Jul,2015-2016,1,,9,,,,,
2016-07-23,2016,Jul,2015-2016,1,,9,,,,,
2016-07-24,2016,Jul,2015-2016,1,,9,,,,,
2016-07-25,2016,Jul,2015-2016,1,,9,,,,,
2016-07-26,2016,Jul,2015-2016,1,,9,,,,,
2016-07-27,2016,Jul,2015-2016,1,"MV:8 of 24 missing:1 of 24 flagged",3,14.912,14.885,14.9086109375,14.314,15.366
2016-07-28,2016,Jul,2015-2016,1,,2,14.481,14.667,14.6349774305556,13.834,15.366
2016-07-29,2016,Jul,2015-2016,1,,2,14.026,14.93,14.7402274305556,13.209,15.509
2016-07-30,2016,Jul,2015-2016,1,,2,13.425,13.494375,13.7061961805556,11.856,15.629
2016-07-31,2016,Jul,2015-2016,1,,2,11.783,13.46125,13.3493715277778,11.71,14.242
2016-08-01,2016,Aug,2015-2016,1,,2,12.195,13.555,13.2480902777778,11.8075,14.002
2016-08-02,2016,Aug,2015-2016,1,,2,12.485,13.039875,12.80146875,11.248,13.497
2016-08-03,2016,Aug,2015-2016,1,,2,12.751,12.349125,12.3509409722222,11.54,12.968
2016-08-04,2016,Aug,2015-2016,1,,2,12.34,12.7235,12.8339357638889,12.171,14.194
2016-08-05,2016,Aug,2015-2016,1,,2,12.05,11.571,11.6209895833333,10.98,12.2435
2016-08-06,2016,Aug,2015-2016,1,,2,14.721,12.940625,13.1679947916667,11.662,14.745
2016-08-07,2016,Aug,2015-2016,1,,2,13.834,13.942,13.7736579861111,11.686,14.84
2016-08-08,2016,Aug,2015-2016,1,,2,13.281,13.563625,13.4988142361111,12.727,13.954
2016-08-09,2016,Aug,2015-2016,1,,2,12.871,13.239,13.1562118055556,12.413,13.425
2016-08-10,2016,Aug,2015-2016,1,,2,12.654,12.907375,12.8100225694444,12.001,13.305
2016-08-11,2016,Aug,2015-2016,1,,2,12.364,13.013,13.0437465277778,12.171,14.098
2016-08-12,2016,Aug,2015-2016,1,,2,11.856,12.8535,12.9208611111111,11.856,14.218
2016-08-13,2016,Aug,2015-2016,1,,2,13.786,13.233,12.9492743055556,11.248,14.05
2016-08-14,2016,Aug,2015-2016,1,,2,11.565,13.061375,13.0082309027778,11.467,14.721
2016-08-15,2016,Aug,2015-2016,1,,2,11.807,13.25675,13.0075798611111,11.151,14.721
2016-08-16,2016,Aug,2015-2016,1,,2,11.443,13.1095,12.8040347222222,11.419,13.786
2016-08-17,2016,Aug,2015-2016,1,,2,13.016,12.122375,12.1158177083333,11.102,13.305
2016-08-18,2016,Aug,2015-2016,1,,2,11.492,12.11325,12.0057708333333,11.005,13.425
2016-08-19,2016,Aug,2015-2016,1,,2,12.847,12.092,12.081265625,11.029,13.209
2016-08-20,2016,Aug,2015-2016,1,,2,10.247,11.843875,11.6762222222222,10.1,12.871
2016-08-21,2016,Aug,2015-2016,1,,2,11.637,11.312125,11.2649826388889,10.296,11.856
2016-08-22,2016,Aug,2015-2016,1,,2,10.663,11.44925,11.2541701388889,10.32,11.807
2016-08-23,2016,Aug,2015-2016,1,,2,11.589,10.97425,10.8486006944444,10.075,11.662
2016-08-24,2016,Aug,2015-2016,1,,2,11.904,11.47025,11.4582447916667,10.81,12.147
2016-08-25,2016,Aug,2015-2016,1,,2,12.243,11.7375,11.763890625,10.345,12.896
2016-08-26,2016,Aug,2015-2016,1,,2,11.443,11.674,11.7007638888889,11.078,12.316
2016-08-27,2016,Aug,2015-2016,1,,2,11.904,11.725,11.7380885416667,11.297,12.268
2016-08-28,2016,Aug,2015-2016,1,,2,11.929,11.968,11.8917899305556,10.858,12.098
2016-08-29,2016,Aug,2015-2016,1,,2,12.098,11.977,11.988484375,11.904,12.122
2016-08-30,2016,Aug,2015-2016,1,,2,11.953,12.004,12.004265625,11.832,12.147
2016-08-31,2016,Aug,2015-2016,1,,2,12.292,12.159,12.1803767361111,11.904,12.582
2016-09-01,2016,Sep,2015-2016,1,,2,12.413,12.467,12.4266996527778,11.953,12.654
2016-09-02,2016,Sep,2015-2016,1,,2,12.582,12.549,12.5672899305556,12.34,12.968
2016-09-03,2016,Sep,2015-2016,1,,2,12.992,12.925625,12.9760659722222,12.437,13.473
2016-09-04,2016,Sep,2015-2016,1,,2,13.064,13.025,13.0305138888889,12.316,13.57
2016-09-05,2016,Sep,2015-2016,1,,2,13.137,12.946875,12.7888663194444,11.977,13.161
2016-09-06,2016,Sep,2015-2016,1,,2,12.727,12.709,12.7152326388889,12.001,13.161
2016-09-07,2016,Sep,2015-2016,1,,2,11.904,12.298,12.2860260416667,11.662,12.715
2016-09-08,2016,Sep,2015-2016,1,,2,12.389,11.8195,11.8526649305556,11.321,12.437
2016-09-09,2016,Sep,2015-2016,1,,2,11.904,12.062,12.0610503472222,11.832,12.534
2016-09-10,2016,Sep,2015-2016,1,,2,12.171,11.88,11.8785434027778,11.807,12.171
2016-09-11,2016,Sep,2015-2016,1,,2,12.074,12.316,12.3395434027778,12.05,12.799
2016-09-12,2016,Sep,2015-2016,1,,2,12.534,12.401,12.4351805555556,12.05,12.823
2016-09-13,2016,Sep,2015-2016,1,,2,12.243,12.775,12.6923524305556,12.098,12.92
2016-09-14,2016,Sep,2015-2016,1,,2,11.54,12.431,12.3809079861111,11.151,13.353
2016-09-15,2016,Sep,2015-2016,1,,2,12.001,12.40075,12.4370677083333,11.565,13.016
2016-09-16,2016,Sep,2015-2016,1,,2,11.856,12.095,12.1191684027778,11.759,12.582
2016-09-17,2016,Sep,2015-2016,1,,2,12.389,12.316,12.295296875,11.856,12.534
2016-09-18,2016,Sep,2015-2016,1,,2,12.389,12.422,12.4303263888889,12.364,12.509
2016-09-19,2016,Sep,2015-2016,1,,2,12.485,12.413,12.5146805555556,12.292,12.823
2016-09-20,2016,Sep,2015-2016,1,,2,12.678,12.416,12.5149427083333,12.243,12.896
2016-09-21,2016,Sep,2015-2016,1,,2,12.34,12.509,12.4456493055556,11.88,12.775
2016-09-22,2016,Sep,2015-2016,1,,2,11.662,11.807,11.7577881944444,11.273,12.364
2016-09-23,2016,Sep,2015-2016,1,,2,11.516,11.458,11.4206909722222,11.175,11.71
2016-09-24,2016,Sep,2015-2016,1,,2,11.175,11.42175,11.3561545138889,11.053,11.589
2016-09-25,2016,Sep,2015-2016,1,,2,11.127,11.184375,11.1876944444444,11.029,11.419
2016-09-26,2016,Sep,2015-2016,1,,2,10.932,11.13275,11.1512135416667,10.932,11.37
2016-09-27,2016,Sep,2015-2016,1,,2,11.102,11.163,11.2371006944444,10.944,11.759
2016-09-28,2016,Sep,2015-2016,1,,2,11.127,11.324125,11.2939427083333,11.102,11.419
2016-09-29,2016,Sep,2015-2016,1,,2,11.102,11.315375,11.3744670138889,11.078,11.88
2016-09-30,2016,Sep,2015-2016,1,,2,11.273,11.37,11.3462170138889,11.078,11.467
2016-10-01,2016,Oct,2016-2017,1,,2,11.127,11.273,11.2678715277778,11.078,11.443
2016-10-02,2016,Oct,2016-2017,1,,2,11.175,11.1875,11.2524375,11.102,11.492
2016-10-03,2016,Oct,2016-2017,1,,2,11.175,11.224,11.2312152777778,11.127,11.346
2016-10-04,2016,Oct,2016-2017,1,,2,11.053,11.184375,11.1981770833333,11.053,11.321
2016-10-05,2016,Oct,2016-2017,1,,2,11.127,11.047,11.1255868055556,10.956,11.419
2016-10-06,2016,Oct,2016-2017,1,,2,11.151,11.127,11.1077847222222,10.907,11.2
2016-10-07,2016,Oct,2016-2017,1,,2,11.248,11.078,11.1004149305556,10.98,11.273
2016-10-08,2016,Oct,2016-2017,1,,2,11.175,11.151,11.1645503472222,10.98,11.37
2016-10-09,2016,Oct,2016-2017,1,,2,11.053,11.05,11.0480104166667,10.883,11.175
2016-10-10,2016,Oct,2016-2017,1,,2,10.59,10.953,10.9174149305556,10.59,11.053
2016-10-11,2016,Oct,2016-2017,1,,2,10.81,10.614,10.5397013888889,10.173,10.883
2016-10-12,2016,Oct,2016-2017,1,,2,10.712,10.40625,10.4159826388889,10.173,10.7855
2016-10-13,2016,Oct,2016-2017,1,"MV:10 of 24 missing:2 of 24 flagged",3,10.944,10.421375,10.4843938492063,10.198,10.944
2016-10-14,2016,Oct,2016-2017,1,,2,11.236,10.944,10.9899375,10.748,11.431
2016-10-15,2016,Oct,2016-2017,1,,2,11.528,11.236,11.2443958333333,10.944,11.819
2016-10-16,2016,Oct,2016-2017,1,,2,11.431,11.236,11.2938559027778,11.139,11.528
2016-10-17,2016,Oct,2016-2017,1,,2,10.944,11.139,11.1328315972222,10.944,11.431
2016-10-18,2016,Oct,2016-2017,1,,2,11.041,11.041,11.0186024305556,10.846,11.139
2016-10-19,2016,Oct,2016-2017,1,,2,10.846,10.93175,10.9048038194444,10.846,11.041
2016-10-20,2016,Oct,2016-2017,1,,2,10.846,10.846,10.8446388888889,10.748,10.944
2016-10-21,2016,Oct,2016-2017,1,,2,10.651,10.748,10.7477482638889,10.651,10.846
2016-10-22,2016,Oct,2016-2017,1,,2,10.748,10.748,10.7256371527778,10.651,10.846
2016-10-23,2016,Oct,2016-2017,1,,2,10.748,10.748,10.7529097222222,10.651,10.846
2016-10-24,2016,Oct,2016-2017,1,,2,10.651,10.78475,10.795140625,10.651,10.846
2016-10-25,2016,Oct,2016-2017,1,,2,10.651,10.651,10.6262847222222,10.455,10.748
2016-10-26,2016,Oct,2016-2017,1,,2,10.651,10.651,10.6502361111111,10.553,10.748
2016-10-27,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6163298611111,10.455,10.748
2016-10-28,2016,Oct,2016-2017,1,,2,10.455,10.357,10.3680590277778,10.161,10.553
2016-10-29,2016,Oct,2016-2017,1,,2,10.161,10.259,10.2860520833333,10.063,10.455
2016-10-30,2016,Oct,2016-2017,1,,2,10.259,10.161,10.1417743055556,10.063,10.259
2016-10-31,2016,Oct,2016-2017,1,,2,10.259,10.259,10.277375,10.259,10.357
2016-11-01,2016,Nov,2016-2017,1,,2,10.063,10.259,10.2246319444444,10.063,10.357
2016-11-02,2016,Nov,2016-2017,1,,2,10.455,10.357,10.3869444444444,10.063,10.553
2016-11-03,2016,Nov,2016-2017,1,,2,10.748,10.51625,10.5746579861111,10.357,10.748
2016-11-04,2016,Nov,2016-2017,1,,2,10.651,10.748,10.7279600694444,10.651,10.748
2016-11-05,2016,Nov,2016-2017,1,,2,10.846,10.6995,10.7277378472222,10.651,10.846
2016-11-06,2016,Nov,2016-2017,1,,2,10.651,10.78475,10.791921875,10.651,10.846
2016-11-07,2016,Nov,2016-2017,1,,2,10.748,10.748,10.7249288194444,10.651,10.748
2016-11-08,2016,Nov,2016-2017,1,,2,10.944,10.846,10.8585902777778,10.748,10.944
2016-11-09,2016,Nov,2016-2017,1,,2,10.553,10.944,10.8930190972222,10.553,10.944
2016-11-10,2016,Nov,2016-2017,1,,2,10.748,10.553,10.5424461805556,10.357,10.748
2016-11-11,2016,Nov,2016-2017,1,,2,10.651,10.748,10.7138142361111,10.651,10.748
2016-11-12,2016,Nov,2016-2017,1,,2,10.553,10.553,10.5769895833333,10.455,10.651
2016-11-13,2016,Nov,2016-2017,1,,2,11.041,10.846,10.8424305555556,10.553,11.236
2016-11-14,2016,Nov,2016-2017,1,,2,10.944,10.846,10.8894461805556,10.748,11.139
2016-11-15,2016,Nov,2016-2017,1,,2,11.041,10.944,10.9203524305556,10.748,11.041
2016-11-16,2016,Nov,2016-2017,1,,2,10.651,10.846,10.8358715277778,10.553,11.041
2016-11-17,2016,Nov,2016-2017,1,,2,10.357,10.651,10.6165104166667,10.357,10.748
2016-11-18,2016,Nov,2016-2017,1,,2,10.161,10.357,10.3831805555556,10.063,10.748
2016-11-19,2016,Nov,2016-2017,1,,2,9.866,10.24675,10.2593663194444,9.866,10.748
2016-11-20,2016,Nov,2016-2017,1,,2,9.472,9.768,9.74714236111111,9.472,10.161
2016-11-21,2016,Nov,2016-2017,1,,2,9.472,9.472,9.46525694444444,9.275,9.768
2016-11-22,2016,Nov,2016-2017,1,,2,10.063,10.161,10.0370711805556,9.472,10.357
2016-11-23,2016,Nov,2016-2017,1,,2,10.553,10.259,10.2799270833333,9.965,10.651
2016-11-24,2016,Nov,2016-2017,1,,2,10.846,10.5285,10.5401371527778,10.259,10.846
2016-11-25,2016,Nov,2016-2017,1,,2,10.259,10.455,10.4823107638889,10.161,10.846
2016-11-26,2016,Nov,2016-2017,1,,2,9.669,9.866,9.87812152777778,9.571,10.259
2016-11-27,2016,Nov,2016-2017,1,,2,10.748,9.9155,9.86940451388889,9.472,10.748
2016-11-28,2016,Nov,2016-2017,1,,2,10.651,10.455,10.4639045138889,10.259,10.748
2016-11-29,2016,Nov,2016-2017,1,,2,10.455,10.161,10.2804375,10.063,10.651
2016-11-30,2016,Nov,2016-2017,1,,2,10.553,10.32025,10.3228020833333,10.161,10.553
2016-12-01,2016,Dec,2016-2017,1,,2,9.965,10.21,10.2532013888889,9.866,10.553
2016-12-02,2016,Dec,2016-2017,1,,2,10.357,10.357,10.32025,9.965,10.455
2016-12-03,2016,Dec,2016-2017,1,,2,10.161,10.36925,10.3872847222222,10.161,10.553
2016-12-04,2016,Dec,2016-2017,1,,2,9.768,10.063,10.0212309027778,9.669,10.259
2016-12-05,2016,Dec,2016-2017,1,,2,9.077,9.768,9.71686631944444,9.077,9.866
2016-12-06,2016,Dec,2016-2017,1,,2,8.68,8.965625,8.94618923611111,8.68,9.176
2016-12-07,2016,Dec,2016-2017,1,,2,8.082,8.382,8.35220486111111,8.082,8.6305
2016-12-08,2016,Dec,2016-2017,1,,2,7.682,7.983,7.92259722222222,7.682,8.082
2016-12-09,2016,Dec,2016-2017,1,,2,7.481,7.632,7.69171006944444,7.28,8.282
2016-12-10,2016,Dec,2016-2017,1,,2,7.381,7.381,7.37792361111111,7.179,7.983
2016-12-11,2016,Dec,2016-2017,1,,2,7.682,7.4185,7.41833159722222,6.978,7.782
2016-12-12,2016,Dec,2016-2017,1,,2,8.182,7.682,7.87727083333333,7.381,8.581
2016-12-13,2016,Dec,2016-2017,1,,2,7.782,7.782,7.74794444444445,7.381,8.132
2016-12-14,2016,Dec,2016-2017,1,,2,7.179,7.582,7.58817881944445,7.179,7.782
2016-12-15,2016,Dec,2016-2017,1,,2,7.179,7.481,7.42950694444444,7.179,7.582
2016-12-16,2016,Dec,2016-2017,1,,2,7.28,7.4435,7.44063020833333,7.179,7.582
2016-12-17,2016,Dec,2016-2017,1,,2,8.382,7.481,7.48828125,7.28,8.382
2016-12-18,2016,Dec,2016-2017,1,,2,8.879,8.394375,8.50433854166667,8.182,8.879
2016-12-19,2016,Dec,2016-2017,1,,2,8.779,8.879,8.8638125,8.68,8.978
2016-12-20,2016,Dec,2016-2017,1,,2,8.879,8.779,8.79093055555556,8.581,8.978
2016-12-21,2016,Dec,2016-2017,1,,2,9.176,9.077,9.060671875,8.879,9.176
2016-12-22,2016,Dec,2016-2017,1,,2,9.077,9.077,9.094359375,9.077,9.176
2016-12-23,2016,Dec,2016-2017,1,,2,8.182,8.282,8.40957465277778,8.082,9.077
2016-12-24,2016,Dec,2016-2017,1,,2,7.882,7.782,7.82918055555555,7.481,8.282
2016-12-25,2016,Dec,2016-2017,1,,2,7.882,7.983,7.91023611111111,7.682,8.082
2016-12-26,2016,Dec,2016-2017,1,,2,8.581,7.983,8.05927951388889,7.782,8.581
2016-12-27,2016,Dec,2016-2017,1,,2,8.68,8.68,8.661265625,8.581,8.779
2016-12-28,2016,Dec,2016-2017,1,,2,8.382,8.468625,8.46039930555555,8.382,8.68
2016-12-29,2016,Dec,2016-2017,1,,2,8.182,8.382,8.32677777777778,8.182,8.481
2016-12-30,2016,Dec,2016-2017,1,,2,8.182,8.2945,8.33777083333333,8.082,8.68
2016-12-31,2016,Dec,2016-2017,1,,2,7.882,8.182,8.11325,7.882,8.282
2017-01-01,2017,Jan,2016-2017,1,,2,6.978,7.129,7.17908333333333,6.674,7.882
2017-01-02,2017,Jan,2016-2017,1,,2,6.775,7.28,7.20553993055556,6.775,7.381
2017-01-03,2017,Jan,2016-2017,1,,2,7.28,7.481,7.379546875,6.775,7.582
2017-01-04,2017,Jan,2016-2017,1,,2,7.381,7.28,7.32597743055556,7.179,7.481
2017-01-05,2017,Jan,2016-2017,1,,2,7.481,7.28,7.32034722222222,7.179,7.481
2017-01-06,2017,Jan,2016-2017,1,,2,7.481,7.481,7.46294444444444,7.381,7.481
2017-01-07,2017,Jan,2016-2017,1,,2,7.28,7.481,7.49766145833333,7.28,7.582
2017-01-08,2017,Jan,2016-2017,1,,2,7.481,7.582,7.57634548611111,7.28,7.782
2017-01-09,2017,Jan,2016-2017,1,,2,6.471,7.079,7.12719097222222,6.471,7.582
2017-01-10,2017,Jan,2016-2017,1,,2,6.877,6.775,6.77467013888889,6.471,6.978
2017-01-11,2017,Jan,2016-2017,1,,2,6.775,6.877,6.89441319444445,6.674,7.079
2017-01-12,2017,Jan,2016-2017,1,,2,6.877,6.877,6.86107291666667,6.674,6.978
2017-01-13,2017,Jan,2016-2017,1,,2,7.079,6.9275,6.92905208333334,6.775,7.079
2017-01-14,2017,Jan,2016-2017,1,,2,7.28,7.179,7.15451909722222,6.978,7.381
2017-01-15,2017,Jan,2016-2017,1,,2,7.481,7.481,7.45008159722222,7.28,7.481
2017-01-16,2017,Jan,2016-2017,1,,2,7.782,7.682,7.65855381944444,7.481,7.782
2017-01-17,2017,Jan,2016-2017,1,,2,8.182,8.082,8.071125,7.782,8.282
2017-01-18,2017,Jan,2016-2017,1,,2,8.082,8.182,8.14198611111111,7.983,8.282
2017-01-19,2017,Jan,2016-2017,1,,2,7.983,8.082,8.10518576388888,7.983,8.282
2017-01-20,2017,Jan,2016-2017,1,,2,7.983,8.020125,8.0276875,7.983,8.082
2017-01-21,2017,Jan,2016-2017,1,,2,7.682,7.782,7.75479340277778,7.582,7.983
2017-01-22,2017,Jan,2016-2017,1,,2,7.481,7.582,7.59536979166666,7.481,7.682
2017-01-23,2017,Jan,2016-2017,1,,2,7.179,7.28,7.29516319444445,7.179,7.481
2017-01-24,2017,Jan,2016-2017,1,,2,7.179,7.191625,7.21417361111111,7.079,7.28
2017-01-25,2017,Jan,2016-2017,1,,2,7.481,7.179,7.20879513888889,7.079,7.481
2017-01-26,2017,Jan,2016-2017,1,,2,7.682,7.582,7.58015104166666,7.481,7.682
2017-01-27,2017,Jan,2016-2017,1,,2,7.983,7.882,7.86761631944445,7.682,7.983
2017-01-28,2017,Jan,2016-2017,1,,2,8.282,8.282,8.25652256944444,7.983,8.282
2017-01-29,2017,Jan,2016-2017,1,,2,7.983,8.182,8.19303993055556,7.983,8.282
2017-01-30,2017,Jan,2016-2017,1,,2,7.381,7.9325,7.88448958333333,7.28,8.082
2017-01-31,2017,Jan,2016-2017,1,,2,6.775,7.381,7.41347569444444,6.775,8.182
2017-02-01,2017,Feb,2016-2017,1,,2,6.877,7.129,7.06842013888889,6.674,7.179
2017-02-02,2017,Feb,2016-2017,1,,2,6.775,6.940125,6.95429513888889,6.775,7.079
2017-02-03,2017,Feb,2016-2017,1,,2,6.37,6.674,6.62184895833334,6.37,6.877
2017-02-04,2017,Feb,2016-2017,1,,2,6.37,6.445875,6.59713888888889,6.166,7.079
2017-02-05,2017,Feb,2016-2017,1,,2,5.757,6.02575,6.06000173611111,5.757,6.37
2017-02-06,2017,Feb,2016-2017,1,,2,5.962,5.962,5.90760243055556,5.655,6.064
2017-02-07,2017,Feb,2016-2017,1,,2,5.86,6.064,6.02663541666667,5.86,6.166
2017-02-08,2017,Feb,2016-2017,1,,2,5.757,5.86,5.86903298611111,5.655,6.166
2017-02-09,2017,Feb,2016-2017,1,,2,6.268,6.4205,6.27198784722222,5.757,6.674
2017-02-10,2017,Feb,2016-2017,1,,2,6.674,6.573,6.58130902777778,6.268,6.674
2017-02-11,2017,Feb,2016-2017,1,,2,6.978,6.775,6.76496527777778,6.471,6.978
2017-02-12,2017,Feb,2016-2017,1,,2,7.381,7.079,7.09536284722222,6.877,7.381
2017-02-13,2017,Feb,2016-2017,1,,2,7.481,7.431,7.43221527777778,7.381,7.481
2017-02-14,2017,Feb,2016-2017,1,,2,7.481,7.481,7.481,7.481,7.481
2017-02-15,2017,Feb,2016-2017,1,,2,7.481,7.481,7.481,7.481,7.481
2017-02-16,2017,Feb,2016-2017,1,,2,7.381,7.481,7.47075694444444,7.381,7.481
2017-02-17,2017,Feb,2016-2017,1,,2,7.381,7.381,7.39905555555556,7.381,7.481
2017-02-18,2017,Feb,2016-2017,1,,2,6.978,7.381,7.30676215277778,6.978,7.381
2017-02-19,2017,Feb,2016-2017,1,,2,7.079,7.079,7.09117881944444,6.978,7.28
2017-02-20,2017,Feb,2016-2017,1,,2,7.079,7.179,7.159625,6.978,7.28
2017-02-21,2017,Feb,2016-2017,1,,2,7.179,7.179,7.17978472222222,7.079,7.28
2017-02-22,2017,Feb,2016-2017,1,,2,6.978,7.079,7.13011979166667,6.978,7.28
2017-02-23,2017,Feb,2016-2017,1,,2,7.079,7.1665,7.12390104166667,6.877,7.28
2017-02-24,2017,Feb,2016-2017,1,,2,6.877,6.877,6.90492013888889,6.573,7.381
2017-02-25,2017,Feb,2016-2017,1,,2,6.775,6.8005,6.84441319444444,6.674,6.978
2017-02-26,2017,Feb,2016-2017,1,,2,6.877,6.573,6.60129513888889,6.37,7.079
2017-02-27,2017,Feb,2016-2017,1,,2,6.674,6.775,6.77569270833334,6.471,7.079
2017-02-28,2017,Feb,2016-2017,1,,2,6.775,6.787875,6.84687326388889,6.674,7.079
2017-03-01,2017,Mar,2016-2017,1,,2,7.179,6.978,7.03009027777778,6.775,7.179
2017-03-02,2017,Mar,2016-2017,1,,2,6.978,7.079,7.10558506944444,6.978,7.179
2017-03-03,2017,Mar,2016-2017,1,,2,7.079,7.104,7.12249826388889,6.978,7.28
2017-03-04,2017,Mar,2016-2017,1,,2,7.079,7.179,7.21347222222222,6.978,7.28
2017-03-05,2017,Mar,2016-2017,1,,2,6.674,6.775,6.82094618055556,6.674,7.079
2017-03-06,2017,Mar,2016-2017,1,,2,6.674,6.775,6.79499305555556,6.674,6.978
2017-03-07,2017,Mar,2016-2017,1,,2,6.978,6.877,6.90722916666667,6.674,7.079
2017-03-08,2017,Mar,2016-2017,1,,2,7.079,7.079,7.035296875,6.877,7.179
2017-03-09,2017,Mar,2016-2017,1,,2,6.471,6.86425,6.85938194444444,6.471,7.079
2017-03-10,2017,Mar,2016-2017,1,,2,6.674,6.37,6.36491145833333,6.064,6.674
2017-03-11,2017,Mar,2016-2017,1,,2,6.877,6.877,6.86450868055556,6.674,6.978
2017-03-12,2017,Mar,2016-2017,1,,2,6.978,6.877,6.90137326388889,6.877,6.978
2017-03-13,2017,Mar,2016-2017,1,,2,7.28,7.2295,7.15291319444445,6.978,7.28
2017-03-14,2017,Mar,2016-2017,1,,2,7.381,7.381,7.34014409722222,7.28,7.381
2017-03-15,2017,Mar,2016-2017,1,,2,7.179,7.28,7.25580208333333,7.179,7.381
2017-03-16,2017,Mar,2016-2017,1,,2,7.179,7.179,7.18601388888889,7.179,7.28
2017-03-17,2017,Mar,2016-2017,1,,2,7.179,7.28,7.25825694444445,7.179,7.28
2017-03-18,2017,Mar,2016-2017,1,,2,7.179,7.28,7.2729375,7.179,7.481
2017-03-19,2017,Mar,2016-2017,1,,2,7.179,7.179,7.19583333333334,7.179,7.381
2017-03-20,2017,Mar,2016-2017,1,,2,6.877,7.079,7.07070486111111,6.877,7.28
2017-03-21,2017,Mar,2016-2017,1,,2,6.978,6.978,6.99602604166666,6.877,7.179
2017-03-22,2017,Mar,2016-2017,1,,2,6.978,6.978,6.95415277777778,6.877,7.079
2017-03-23,2017,Mar,2016-2017,1,,2,7.079,7.079,7.03744270833333,6.978,7.079
2017-03-24,2017,Mar,2016-2017,1,,2,7.079,6.990625,7.01868055555556,6.978,7.079
2017-03-25,2017,Mar,2016-2017,1,,2,7.179,7.079,7.06245833333333,6.978,7.179
2017-03-26,2017,Mar,2016-2017,1,,2,7.179,7.179,7.17552777777778,7.079,7.179
