Date,Year,Month,WaterYear,TWtrPruth_bay01_Q_level,TWtrPruth_bay01_Q_flags,TWtrPruth_bay01_UNESCO_Q_level,TWtrPruth_bay01,TWtrPruth_bay01_Med,TWtrPruth_bay01_Avg,TWtrPruth_bay01_Min,TWtrPruth_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2018-08-10,2018,Aug,2017-2018,1,,2,11.492,11.66475,11.8687413194444,11.005,14.29
2018-08-11,2018,Aug,2017-2018,1,,2,10.296,11.522,11.7120347222222,10.222,15.031
2018-08-12,2018,Aug,2017-2018,1,,2,10.32,10.70275,10.7415902777778,9.952,13.329
2018-08-13,2018,Aug,2017-2018,1,,2,11.565,10.531625,10.8147621527778,10.001,12.678
2018-08-14,2018,Aug,2017-2018,1,,2,12.171,10.937375,11.1834201388889,10.149,13.882
2018-08-15,2018,Aug,2017-2018,1,,2,14.266,11.3515,11.6498072916667,10.198,14.337
2018-08-16,2018,Aug,2017-2018,1,,2,11.832,10.95,11.4215729166667,10.1,14.242
2018-08-17,2018,Aug,2017-2018,1,,2,11.175,11.39125,11.4623767361111,10.026,14.218
2018-08-18,2018,Aug,2017-2018,1,,2,11.029,11.0775,11.7440868055556,10.247,14.984
2018-08-19,2018,Aug,2017-2018,1,,2,11.078,11.84975,12.1345746527778,10.1,15.652
2018-08-20,2018,Aug,2017-2018,1,,2,11.977,11.82575,12.029515625,10.541,14.936
2018-08-21,2018,Aug,2017-2018,1,,2,11.807,12.904625,13.0649548611111,11.175,15.939
2018-08-22,2018,Aug,2017-2018,1,,2,11.346,11.856,12.379515625,10.98,15.318
2018-08-23,2018,Aug,2017-2018,1,,2,10.736,11.583,11.87634375,10.736,14.721
2018-08-24,2018,Aug,2017-2018,1,,2,10.541,11.120625,11.4120052083333,10.541,14.266
2018-08-25,2018,Aug,2017-2018,1,,2,10.956,10.904125,11.054828125,10.418,14.505
2018-08-26,2018,Aug,2017-2018,1,,2,10.932,11.107875,11.1142291666667,10.516,11.71
2018-08-27,2018,Aug,2017-2018,1,,2,10.932,11.17525,11.2074791666667,10.883,11.832
2018-08-28,2018,Aug,2017-2018,1,,2,12.098,10.932,11.1538229166667,10.541,13.257
2018-08-29,2018,Aug,2017-2018,1,,2,11.321,10.867375,10.913703125,10.1,13.016
2018-08-30,2018,Aug,2017-2018,1,,2,11.053,10.794625,10.8727083333333,10.149,12.678
2018-08-31,2018,Aug,2017-2018,1,,2,10.687,10.5225,10.6386979166667,10.124,11.589
2018-09-01,2018,Sep,2017-2018,1,,2,10.736,10.653375,10.6186857638889,10.296,10.932
2018-09-02,2018,Sep,2017-2018,1,,2,10.883,10.773125,10.8137378472222,10.443,11.783
2018-09-03,2018,Sep,2017-2018,1,,2,11.102,11.041125,11.0272170138889,10.541,11.613
2018-09-04,2018,Sep,2017-2018,1,,2,10.98,11.1085,11.12128125,10.736,11.953
2018-09-05,2018,Sep,2017-2018,1,,2,11.102,11.74975,11.8443020833333,10.687,13.449
2018-09-06,2018,Sep,2017-2018,1,,2,11.346,12.304,12.4349861111111,10.736,14.29
2018-09-07,2018,Sep,2017-2018,1,,2,12.098,11.968,12.1097777777778,11.151,13.714
2018-09-08,2018,Sep,2017-2018,1,,2,12.001,12.198,12.2287517361111,11.759,13.786
2018-09-09,2018,Sep,2017-2018,1,,2,12.147,12.146625,12.3756631944444,11.759,13.305
2018-09-10,2018,Sep,2017-2018,1,,2,11.613,12.116375,12.1852881944444,11.394,12.968
2018-09-11,2018,Sep,2017-2018,1,,2,11.467,11.71,11.7663506944444,11.37,12.968
2018-09-12,2018,Sep,2017-2018,1,,2,12.195,11.631125,11.8046458333333,11.419,12.847
2018-09-13,2018,Sep,2017-2018,1,,2,12.727,12.195375,12.2982222222222,11.589,13.69
2018-09-14,2018,Sep,2017-2018,1,,2,13.522,12.346,12.4623559027778,11.37,13.594
2018-09-15,2018,Sep,2017-2018,1,,2,13.497,13.027625,12.8739670138889,11.637,13.546
2018-09-16,2018,Sep,2017-2018,1,,2,13.112,13.001,12.9341892361111,11.977,13.497
2018-09-17,2018,Sep,2017-2018,1,,2,12.896,13.049,12.9365208333333,12.05,13.305
2018-09-18,2018,Sep,2017-2018,1,,2,12.389,12.998,12.9053177083333,11.88,13.329
2018-09-19,2018,Sep,2017-2018,1,,2,12.147,12.5185,12.4858020833333,12.025,13.04
2018-09-20,2018,Sep,2017-2018,1,,2,12.025,12.219,12.1572673611111,11.807,12.389
2018-09-21,2018,Sep,2017-2018,1,,2,11.953,12.071,12.0374930555556,11.54,12.268
2018-09-22,2018,Sep,2017-2018,1,,2,11.929,12.028375,12.0062777777778,11.54,12.171
2018-09-23,2018,Sep,2017-2018,1,,2,11.977,12.037375,12.0158819444444,11.783,12.147
2018-09-24,2018,Sep,2017-2018,1,,2,11.88,11.88,11.8735225694444,11.346,12.001
2018-09-25,2018,Sep,2017-2018,1,,2,11.419,11.807,11.7652517361111,10.98,12.001
2018-09-26,2018,Sep,2017-2018,1,,2,11.394,11.54925,11.5084045138889,10.98,11.807
2018-09-27,2018,Sep,2017-2018,1,,2,11.394,11.16,11.2226666666667,10.834,12.025
2018-09-28,2018,Sep,2017-2018,1,,2,10.834,10.956,11.0387569444444,10.492,11.783
2018-09-29,2018,Sep,2017-2018,1,,2,11.71,11.16025,11.1873888888889,10.247,11.904
2018-09-30,2018,Sep,2017-2018,1,,2,11.005,11.035375,11.0757239583333,10.834,11.698
2018-10-01,2018,Oct,2018-2019,1,,2,10.883,10.828,10.8530868055556,10.687,11.248
2018-10-02,2018,Oct,2018-2019,1,,2,10.614,10.635,10.6546059027778,10.247,10.956
2018-10-03,2018,Oct,2018-2019,1,,2,10.247,10.501,10.4635677083333,10.173,10.638
2018-10-04,2018,Oct,2018-2019,1,,2,10.149,10.268125,10.2904965277778,10.051,10.614
2018-10-05,2018,Oct,2018-2019,1,,2,10.124,10.25275,10.2625920138889,10.026,10.663
2018-10-06,2018,Oct,2018-2019,1,,2,10.149,10.173,10.159484375,10.051,10.222
2018-10-07,2018,Oct,2018-2019,1,,2,10.051,10.124,10.1293090277778,10.001,10.247
2018-10-08,2018,Oct,2018-2019,1,,2,9.805,10.065875,10.0206354166667,9.805,10.247
2018-10-09,2018,Oct,2018-2019,1,,2,10.001,9.90925,9.92201388888889,9.805,10.124
2018-10-10,2018,Oct,2018-2019,1,,2,10.001,9.942875,9.94153472222222,9.756,10.124
2018-10-11,2018,Oct,2018-2019,1,,2,9.928,9.850875,9.84933506944444,9.657,10.026
2018-10-12,2018,Oct,2018-2019,1,,2,9.756,9.756,9.79281944444444,9.657,9.977
2018-10-13,2018,Oct,2018-2019,1,,2,9.78,9.795625,9.81131944444444,9.731,9.977
2018-10-14,2018,Oct,2018-2019,1,,2,9.756,9.869625,9.87093055555556,9.706,10.001
2018-10-15,2018,Oct,2018-2019,1,,2,9.977,9.98,9.99347743055555,9.756,10.394
2018-10-16,2018,Oct,2018-2019,1,,2,10.075,10.051,10.0388229166667,9.879,10.149
2018-10-17,2018,Oct,2018-2019,1,,2,10.026,10.051,10.0598975694444,9.977,10.222
2018-10-18,2018,Oct,2018-2019,1,,2,10.051,10.078125,10.0894357638889,10.001,10.271
2018-10-19,2018,Oct,2018-2019,1,,2,10.124,10.075,10.0726510416667,9.928,10.149
2018-10-20,2018,Oct,2018-2019,1,,2,10.051,10.1,10.1054600694444,10.001,10.369
2018-10-21,2018,Oct,2018-2019,1,,2,10.026,10.124,10.1349600694444,10.001,10.296
2018-10-22,2018,Oct,2018-2019,1,,2,10.075,10.08125,10.0907413194444,9.952,10.222
2018-10-23,2018,Oct,2018-2019,1,,2,9.952,9.989,10.0059288194444,9.928,10.1
2018-10-24,2018,Oct,2018-2019,1,,2,9.879,9.928,9.92779340277778,9.879,9.952
2018-10-25,2018,Oct,2018-2019,1,,2,9.78,9.854,9.850171875,9.756,9.977
2018-10-26,2018,Oct,2018-2019,1,,2,9.657,9.801875,9.78158159722222,9.657,9.829
2018-10-27,2018,Oct,2018-2019,1,,2,9.731,9.731,9.71869097222222,9.632,9.829
2018-10-28,2018,Oct,2018-2019,1,,2,9.682,9.706,9.713953125,9.682,9.731
2018-10-29,2018,Oct,2018-2019,1,,2,9.558,9.653875,9.64145833333333,9.558,9.706
2018-10-30,2018,Oct,2018-2019,1,,2,9.632,9.604875,9.60285763888889,9.558,9.657
2018-10-31,2018,Oct,2018-2019,1,,2,9.608,9.608,9.60115277777778,9.558,9.657
2018-11-01,2018,Nov,2018-2019,1,,2,9.608,9.608,9.59598611111111,9.558,9.682
2018-11-02,2018,Nov,2018-2019,1,,2,9.583,9.608,9.60215451388889,9.583,9.657
2018-11-03,2018,Nov,2018-2019,1,,2,9.657,9.731,9.70975347222222,9.583,9.805
2018-11-04,2018,Nov,2018-2019,1,,2,9.706,9.682,9.67799131944444,9.632,9.731
2018-11-05,2018,Nov,2018-2019,1,,2,9.756,9.731,9.73264236111111,9.682,9.805
2018-11-06,2018,Nov,2018-2019,1,,2,9.903,9.888,9.88115451388889,9.756,9.977
2018-11-07,2018,Nov,2018-2019,1,,2,9.879,9.74925,9.70429861111111,9.386,9.952
2018-11-08,2018,Nov,2018-2019,1,,2,9.731,9.617,9.59250694444445,9.238,9.903
2018-11-09,2018,Nov,2018-2019,1,,2,9.829,9.752875,9.75353819444445,9.558,9.879
2018-11-10,2018,Nov,2018-2019,1,,2,9.829,9.805,9.78664583333333,9.262,9.879
2018-11-11,2018,Nov,2018-2019,1,,2,9.78,9.823,9.62108506944444,8.866,9.854
2018-11-12,2018,Nov,2018-2019,1,,2,9.213,9.60175,9.50078993055556,8.916,9.854
2018-11-13,2018,Nov,2018-2019,1,,2,9.336,9.16925,9.16680034722222,8.965,9.435
2018-11-14,2018,Nov,2018-2019,1,,2,9.558,9.5215,9.49493402777778,9.163,9.657
2018-11-15,2018,Nov,2018-2019,1,,2,9.706,9.685,9.667375,9.509,9.756
2018-11-16,2018,Nov,2018-2019,1,,2,9.731,9.706,9.67576215277778,9.41,9.756
2018-11-17,2018,Nov,2018-2019,1,,2,8.866,9.678875,9.58896006944445,8.866,9.78
2018-11-18,2018,Nov,2018-2019,1,,2,9.015,8.974875,9.04971354166667,8.792,9.534
2018-11-19,2018,Nov,2018-2019,1,,2,8.891,8.801125,8.83763888888889,7.87,9.558
2018-11-20,2018,Nov,2018-2019,1,,2,8.99,8.9775,8.956640625,8.469,9.213
2018-11-21,2018,Nov,2018-2019,1,,2,9.262,9.07025,8.9638125,8.394,9.312
2018-11-22,2018,Nov,2018-2019,1,,2,9.46,9.29625,9.25082986111111,8.344,9.583
2018-11-23,2018,Nov,2018-2019,1,,2,9.46,9.45375,9.35398611111111,8.618,9.608
2018-11-24,2018,Nov,2018-2019,1,,2,9.04,9.200625,9.22572916666667,8.792,9.534
2018-11-25,2018,Nov,2018-2019,1,,2,9.064,9.203625,9.16315277777778,8.742,9.46
2018-11-26,2018,Nov,2018-2019,1,,2,9.312,9.31175,9.27467361111111,8.965,9.41
2018-11-27,2018,Nov,2018-2019,1,,2,9.262,9.262,9.28777430555555,9.163,9.41
2018-11-28,2018,Nov,2018-2019,1,,2,9.287,9.324,9.32612326388889,9.238,9.41
2018-11-29,2018,Nov,2018-2019,1,,2,9.163,9.357875,9.31063194444444,9.089,9.435
2018-11-30,2018,Nov,2018-2019,1,,2,9.015,9.1265,9.15364583333333,8.965,9.336
2018-12-01,2018,Dec,2018-2019,1,,2,8.891,8.965,8.97778472222222,8.891,9.114
2018-12-02,2018,Dec,2018-2019,1,,2,9.089,8.89725,8.91655902777778,8.618,9.213
2018-12-03,2018,Dec,2018-2019,1,,2,9.139,8.915875,8.75834375,7.695,9.188
2018-12-04,2018,Dec,2018-2019,1,,2,8.99,7.96375,7.98077951388889,6.687,9.139
2018-12-05,2018,Dec,2018-2019,1,,2,8.841,7.923125,7.74714756944444,5.796,9.015
2018-12-06,2018,Dec,2018-2019,1,,2,7.77,8.6305,8.29128993055556,6.661,9.04
2018-12-07,2018,Dec,2018-2019,1,,2,7.82,8.43775,8.38998263888889,7.544,8.916
2018-12-08,2018,Dec,2018-2019,1,,2,7.77,7.6065,7.74985763888889,7.419,8.767
2018-12-09,2018,Dec,2018-2019,1,,2,8.717,7.85125,7.95354340277778,7.67,8.717
2018-12-10,2018,Dec,2018-2019,1,,2,8.145,8.322375,8.32636111111111,7.97,8.742
2018-12-11,2018,Dec,2018-2019,1,,2,8.817,8.568,8.52246527777778,8.095,8.891
2018-12-12,2018,Dec,2018-2019,1,,2,8.643,8.872375,8.88532986111111,8.643,9.139
2018-12-13,2018,Dec,2018-2019,1,,2,8.99,8.82,8.82840451388889,8.469,9.163
2018-12-14,2018,Dec,2018-2019,1,,2,8.295,8.522,8.614171875,8.27,9.04
2018-12-15,2018,Dec,2018-2019,1,,2,7.268,7.572375,7.69101215277778,6.788,8.369
2018-12-16,2018,Dec,2018-2019,1,,2,8.319,8.20125,8.103765625,6.94,8.543
2018-12-17,2018,Dec,2018-2019,1,,2,8.319,8.33775,8.33681944444444,7.82,8.965
2018-12-18,2018,Dec,2018-2019,1,,2,8.618,8.6055,8.587078125,8.22,8.767
2018-12-19,2018,Dec,2018-2019,1,,2,8.618,8.6055,8.61484027777778,8.469,8.767
2018-12-20,2018,Dec,2018-2019,1,,2,8.369,8.531,8.42598784722222,7.845,8.643
2018-12-21,2018,Dec,2018-2019,1,,2,8.12,7.985625,7.99183506944444,7.569,8.419
2018-12-22,2018,Dec,2018-2019,1,,2,8.17,8.17625,8.12126736111111,7.67,8.494
2018-12-23,2018,Dec,2018-2019,1,,2,8.419,8.2575,8.24522743055555,7.92,8.494
2018-12-24,2018,Dec,2018-2019,1,,2,8.394,8.403375,8.36298090277778,7.745,8.568
2018-12-25,2018,Dec,2018-2019,1,,2,8.02,8.316,8.23603125,7.494,8.519
2018-12-26,2018,Dec,2018-2019,1,,2,8.27,8.23875,8.18273958333333,7.645,8.543
2018-12-27,2018,Dec,2018-2019,1,,2,8.045,8.17,8.23394618055555,8.045,8.519
2018-12-28,2018,Dec,2018-2019,1,,2,8.369,8.1825,8.18850694444444,7.995,8.519
2018-12-29,2018,Dec,2018-2019,1,,2,8.444,8.469,8.42274479166666,8.12,8.643
2018-12-30,2018,Dec,2018-2019,1,,2,8.295,8.4315,8.33455034722222,7.845,8.568
2018-12-31,2018,Dec,2018-2019,1,,2,7.845,7.8075,7.77480902777778,7.167,8.419
2019-01-01,2019,Jan,2018-2019,1,,2,8.17,7.81375,7.76027604166667,7.293,8.17
2019-01-02,2019,Jan,2018-2019,1,,2,8.02,7.9325,7.96973958333334,7.77,8.17
2019-01-03,2019,Jan,2018-2019,1,,2,8.319,8.22625,8.24331423611111,7.97,8.444
2019-01-04,2019,Jan,2018-2019,1,,2,8.145,8.2325,8.17227430555555,7.67,8.419
2019-01-05,2019,Jan,2018-2019,1,,2,7.945,8.02,8.02467361111111,7.67,8.319
2019-01-06,2019,Jan,2018-2019,1,,2,7.92,7.910625,7.90730729166666,7.519,8.145
2019-01-07,2019,Jan,2018-2019,1,,2,7.795,7.77625,7.67029340277778,7.142,8.02
2019-01-08,2019,Jan,2018-2019,1,,2,7.795,7.754375,7.65068055555556,6.763,8.12
2019-01-09,2019,Jan,2018-2019,1,,2,7.242,7.069,7.26930729166667,6.737,7.97
2019-01-10,2019,Jan,2018-2019,1,,2,7.318,7.3275,7.34893055555555,7.015,7.695
2019-01-11,2019,Jan,2018-2019,1,,2,7.494,7.450125,7.43934027777778,7.192,7.72
2019-01-12,2019,Jan,2018-2019,1,,2,7.519,7.528375,7.58601215277778,7.469,7.845
2019-01-13,2019,Jan,2018-2019,1,,2,7.519,7.519,7.53358333333334,7.519,7.619
2019-01-14,2019,Jan,2018-2019,1,,2,7.544,7.553375,7.54933854166667,7.519,7.619
2019-01-15,2019,Jan,2018-2019,1,,2,7.569,7.569,7.57486631944444,7.544,7.645
2019-01-16,2019,Jan,2018-2019,1,,2,7.594,7.594,7.59291493055555,7.569,7.619
2019-01-17,2019,Jan,2018-2019,1,,2,7.569,7.594,7.501515625,6.331,7.619
2019-01-18,2019,Jan,2018-2019,1,,2,7.569,7.57525,7.521125,7.293,7.645
2019-01-19,2019,Jan,2018-2019,1,,2,7.544,7.4565,7.46005729166667,7.343,7.594
2019-01-20,2019,Jan,2018-2019,1,,2,7.97,7.8075,7.67887152777778,7.167,7.995
2019-01-21,2019,Jan,2018-2019,1,,2,7.619,7.8075,7.77902604166667,7.419,8.045
2019-01-22,2019,Jan,2018-2019,1,,2,7.945,7.879375,7.83458680555556,7.494,8.095
2019-01-23,2019,Jan,2018-2019,1,,2,7.945,8.07,8.04847222222222,7.695,8.195
2019-01-24,2019,Jan,2018-2019,1,,2,7.82,7.891875,7.90875868055555,7.795,8.12
2019-01-25,2019,Jan,2018-2019,1,,2,7.845,7.845,7.858671875,7.77,7.995
2019-01-26,2019,Jan,2018-2019,1,,2,7.92,7.92,7.90598090277778,7.845,7.97
2019-01-27,2019,Jan,2018-2019,1,,2,7.945,7.92,7.91978298611111,7.87,7.995
2019-01-28,2019,Jan,2018-2019,1,,2,7.895,7.895,7.87703125,7.745,7.945
2019-01-29,2019,Jan,2018-2019,1,,2,7.569,7.569,7.59035763888889,7.293,7.895
2019-01-30,2019,Jan,2018-2019,1,,2,7.519,7.534625,7.53662152777778,7.494,7.594
2019-01-31,2019,Jan,2018-2019,1,,2,7.494,7.519,7.51244618055556,7.494,7.569
2019-02-01,2019,Feb,2018-2019,1,,2,7.87,7.77,7.70502083333333,7.469,7.92
2019-02-02,2019,Feb,2018-2019,1,,2,7.015,7.791875,7.65076909722222,6.889,7.97
2019-02-03,2019,Feb,2018-2019,1,,2,5.898,6.48075,6.21866145833333,4.011,6.9395
2019-02-04,2019,Feb,2018-2019,1,,2,7.619,6.27125,6.301609375,5.231,7.619
2019-02-05,2019,Feb,2018-2019,1,,2,7.77,7.663625,7.65347395833333,7.343,7.795
2019-02-06,2019,Feb,2018-2019,1,,2,7.82,7.77,7.76956597222222,7.695,7.82
2019-02-07,2019,Feb,2018-2019,1,,2,7.77,7.77,7.76678819444444,7.645,7.845
2019-02-08,2019,Feb,2018-2019,1,,2,5.179,6.509375,6.69759548611111,4.844,7.82
2019-02-09,2019,Feb,2018-2019,1,,2,5.949,4.493,4.56860763888889,3.406,5.949
2019-02-10,2019,Feb,2018-2019,1,,2,4.584,4.795125,4.81768923611111,2.93,6.255
2019-02-11,2019,Feb,2018-2019,1,,2,4.011,4.623,4.56268923611111,3.538,5.668
2019-02-12,2019,Feb,2018-2019,1,,2,4.999,4.7725,4.79443055555555,3.854,5.616
2019-02-13,2019,Feb,2018-2019,1,,2,5.591,5.243875,5.33994444444444,4.921,5.693
2019-02-14,2019,Feb,2018-2019,1,,2,5.565,5.5875,5.59268402777778,5.334,5.745
2019-02-15,2019,Feb,2018-2019,1,,2,6.281,5.97475,5.92963888888889,5.334,6.813
2019-02-16,2019,Feb,2018-2019,1,,2,6.357,6.268,6.14236805555556,5.231,6.712
2019-02-17,2019,Feb,2018-2019,1,,2,6.204,5.945875,5.93546006944444,5.308,6.839
2019-02-18,2019,Feb,2018-2019,1,,2,6.255,6.281,6.34246006944444,6.102,6.636
2019-02-19,2019,Feb,2018-2019,1,,2,6.331,6.281,6.26177083333333,6,6.331
2019-02-20,2019,Feb,2018-2019,1,,2,6.687,6.33425,6.35715277777778,6.23,6.737
2019-02-21,2019,Feb,2018-2019,1,,2,6.99,6.76925,6.71071701388889,6.255,7.116
2019-02-22,2019,Feb,2018-2019,1,,2,7.167,6.965,6.95594270833333,6.535,7.318
2019-02-23,2019,Feb,2018-2019,1,,2,6.611,6.471,6.59709722222222,6.204,7.242
2019-02-24,2019,Feb,2018-2019,1,,2,6.763,6.645375,6.67269444444444,6.509,6.965
2019-02-25,2019,Feb,2018-2019,1,,2,6.357,6.3695,6.46732291666667,5.668,7.167
2019-02-26,2019,Feb,2018-2019,1,,2,6.611,6.43925,6.49929513888889,6.255,6.889
2019-02-27,2019,Feb,2018-2019,1,,2,6.99,6.927,6.87132118055556,6.56,7.091
2019-02-28,2019,Feb,2018-2019,1,,2,7.142,7.02475,7.04473611111111,6.94,7.217
2019-03-01,2019,Mar,2018-2019,1,,2,7.368,7.176375,7.19275347222222,7.015,7.368
2019-03-02,2019,Mar,2018-2019,1,,2,6.433,6.657875,6.74564409722222,6.408,7.368
2019-03-03,2019,Mar,2018-2019,1,,2,6.509,6.23625,6.17928472222222,5.668,6.535
2019-03-04,2019,Mar,2018-2019,1,,2,6.331,6.357,6.35134375,5.872,6.535
2019-03-05,2019,Mar,2018-2019,1,,2,6.458,6.306,6.23961979166667,5.693,6.611
2019-03-06,2019,Mar,2018-2019,1,,2,6.255,6.284,6.26613715277778,5.77,6.458
2019-03-07,2019,Mar,2018-2019,1,,2,6.611,6.556875,6.46561111111111,6.077,6.914
2019-03-08,2019,Mar,2018-2019,1,,2,7.066,6.636,6.48725868055556,5.539,7.091
2019-03-09,2019,Mar,2018-2019,1,,2,7.268,6.708625,6.66370486111111,5.693,7.268
2019-03-10,2019,Mar,2018-2019,1,,2,7.192,7.217,7.2030625,7.066,7.268
2019-03-11,2019,Mar,2018-2019,1,,2,6.813,7.005625,6.97594965277778,6.737,7.217
2019-03-12,2019,Mar,2018-2019,1,,2,6.788,6.79425,6.80249479166666,6.763,6.889
2019-03-13,2019,Mar,2018-2019,1,,2,6.839,6.813,6.817015625,6.763,6.889
2019-03-14,2019,Mar,2018-2019,1,,2,6.889,6.914,6.90780208333333,6.839,7.015
2019-03-15,2019,Mar,2018-2019,1,,2,7.142,6.99,6.99338020833333,6.864,7.192
2019-03-16,2019,Mar,2018-2019,1,,2,7.142,7.192,7.18986805555556,7.066,7.343
2019-03-17,2019,Mar,2018-2019,1,,2,7.192,7.142,7.17048263888889,7.066,7.519
2019-03-18,2019,Mar,2018-2019,1,,2,7.293,7.207625,7.27536631944444,7.116,7.845
2019-03-19,2019,Mar,2018-2019,1,,2,7.393,7.3805,7.40415277777778,7.192,7.82
2019-03-20,2019,Mar,2018-2019,1,,2,7.444,7.444,7.49441840277778,7.343,8.02
2019-03-21,2019,Mar,2018-2019,1,,2,7.494,7.47525,7.57238541666667,7.393,8.07
2019-03-22,2019,Mar,2018-2019,1,,2,7.544,7.544,7.55526736111111,7.494,7.82
2019-03-23,2019,Mar,2018-2019,1,,2,7.569,7.61275,7.62430381944444,7.544,7.82
2019-03-24,2019,Mar,2018-2019,1,,2,7.619,7.619,7.62019097222222,7.569,7.77
2019-03-25,2019,Mar,2018-2019,1,,2,7.619,7.619,7.72050694444444,7.594,8.195
2019-03-26,2019,Mar,2018-2019,1,,2,7.72,7.935625,7.929671875,7.619,8.419
2019-03-27,2019,Mar,2018-2019,1,,2,8.22,8.17,8.18688888888889,7.72,8.494
2019-03-28,2019,Mar,2018-2019,1,,2,7.97,8.22625,8.27470486111111,7.845,8.916
2019-03-29,2019,Mar,2018-2019,1,,2,8.419,8.02,8.02539409722222,7.87,8.866
2019-03-30,2019,Mar,2018-2019,1,,2,8.693,8.490875,8.51223958333333,8.02,9.238
2019-03-31,2019,Mar,2018-2019,1,,2,8.593,8.65525,8.65395833333333,8.095,9.361
2019-04-01,2019,Apr,2018-2019,1,,2,8.717,8.792,8.88863888888889,8.17,9.952
2019-04-02,2019,Apr,2018-2019,1,,2,9.608,9.598625,9.42210590277778,8.593,9.903
2019-04-03,2019,Apr,2018-2019,1,,2,8.494,8.767,8.85957291666667,8.22,9.608
2019-04-04,2019,Apr,2018-2019,1,,2,8.866,8.720125,8.68922222222222,8.245,9.213
2019-04-05,2019,Apr,2018-2019,1,,2,8.643,8.61175,8.67736631944445,8.22,9.41
2019-04-06,2019,Apr,2018-2019,1,,2,8.295,8.42525,8.50741666666667,8.27,8.965
2019-04-07,2019,Apr,2018-2019,1,,2,8.344,8.494,8.48317881944445,8.295,8.643
2019-04-08,2019,Apr,2018-2019,1,,2,8.394,8.419,8.42271180555556,8.344,8.568
2019-04-09,2019,Apr,2018-2019,1,,2,8.717,8.6835,8.65331423611111,8.369,8.891
2019-04-10,2019,Apr,2018-2019,1,,2,8.469,8.73575,8.73342361111111,8.469,8.99
2019-04-11,2019,Apr,2018-2019,1,,2,8.543,8.664875,8.70926736111111,8.469,9.213
2019-04-12,2019,Apr,2018-2019,1,,2,8.568,8.589875,8.60374826388889,8.394,8.99
2019-04-13,2019,Apr,2018-2019,1,,2,8.494,8.384625,8.39732291666667,8.245,8.643
2019-04-14,2019,Apr,2018-2019,1,,2,8.618,8.40025,8.45792361111111,8.295,8.742
2019-04-15,2019,Apr,2018-2019,1,,2,8.469,8.618,8.58809895833333,8.394,8.841
2019-04-16,2019,Apr,2018-2019,1,,2,8.568,8.571125,8.55877256944444,8.419,8.742
2019-04-17,2019,Apr,2018-2019,1,,2,8.494,8.528,8.52366319444445,8.369,8.668
2019-04-18,2019,Apr,2018-2019,1,,2,8.469,8.552375,8.53685590277778,8.419,8.668
2019-04-19,2019,Apr,2018-2019,1,,2,8.469,8.519,8.52269444444445,8.444,8.618
2019-04-20,2019,Apr,2018-2019,1,,2,8.916,8.70175,8.66464756944444,8.444,8.916
2019-04-21,2019,Apr,2018-2019,1,,2,8.866,8.887875,8.88273263888889,8.568,9.064
2019-04-22,2019,Apr,2018-2019,1,,2,8.668,8.817,8.78496180555556,8.618,8.916
2019-04-23,2019,Apr,2018-2019,1,,2,8.643,8.618,8.62915451388889,8.593,8.693
2019-04-24,2019,Apr,2018-2019,1,,2,8.792,8.7545,8.81212326388889,8.593,9.213
2019-04-25,2019,Apr,2018-2019,1,,2,8.841,9.082875,9.05401909722222,8.693,9.879
2019-04-26,2019,Apr,2018-2019,1,,2,8.99,9.280875,9.298046875,8.717,9.756
2019-04-27,2019,Apr,2018-2019,1,,2,9.41,9.157125,9.15480555555556,8.866,9.435
2019-04-28,2019,Apr,2018-2019,1,,2,9.238,9.312,9.38977083333334,9.163,9.829
2019-04-29,2019,Apr,2018-2019,1,,2,9.879,9.82325,9.72290104166667,8.965,10.296
2019-04-30,2019,Apr,2018-2019,1,,2,10.663,10.316625,10.032125,9.04,10.883
2019-05-01,2019,May,2018-2019,1,,2,9.064,10.023,9.81571354166667,8.866,10.858
2019-05-02,2019,May,2018-2019,1,,2,9.139,9.209875,9.30341145833333,8.916,10.247
2019-05-03,2019,May,2018-2019,1,,2,9.089,9.048875,9.05694097222222,8.841,9.952
2019-05-04,2019,May,2018-2019,1,,2,8.891,9.0025,9.09039930555556,8.742,10.001
2019-05-05,2019,May,2018-2019,1,,2,8.767,8.999375,9.06092361111111,8.742,9.879
2019-05-06,2019,May,2018-2019,1,,2,8.792,8.940875,9.06938020833333,8.717,9.977
2019-05-07,2019,May,2018-2019,1,,2,8.717,8.971375,9.21228993055555,8.693,10.271
2019-05-08,2019,May,2018-2019,1,,2,8.817,9.042875,9.06688194444444,8.693,10.075
2019-05-09,2019,May,2018-2019,1,,2,9.114,9.2315,9.19621354166667,8.618,10.516
2019-05-10,2019,May,2018-2019,1,,2,8.916,9.138875,9.24911458333333,8.767,10.198
2019-05-11,2019,May,2018-2019,1,,2,8.965,9.043,9.21309548611111,8.817,10.712
