Date,Year,Month,WaterYear,TWtrChoked_sandspit_sgrassQ_level,TWtrChoked_sandspit_sgrassQ_flags,TWtrChoked_sandspit_sgrassUNESCO_Q_level,TWtrChoked_sandspit_sgrass,TWtrChoked_sandspit_sgrassMed,TWtrChoked_sandspit_sgrassAvg,TWtrChoked_sandspit_sgrassMin,TWtrChoked_sandspit_sgrassMax
2016-06-11,2016,Jun,2015-2016,1,,2,10.98,11.1175,11.1287517361111,10.565,11.637
2016-06-12,2016,Jun,2015-2016,1,,2,11.662,11.546375,11.5264756944444,10.858,12.292
2016-06-13,2016,Jun,2015-2016,1,,2,11.662,12.21325,12.2667152777778,11.637,12.944
2016-06-14,2016,Jun,2015-2016,1,,2,10.858,12.1285,12.0434930555556,10.858,12.509
2016-06-15,2016,Jun,2015-2016,1,,2,11.807,11.658625,11.7042135416667,10.932,12.195
2016-06-16,2016,Jun,2015-2016,1,,2,11.71,11.516,11.5698489583333,10.858,12.268
2016-06-17,2016,Jun,2015-2016,1,,2,12.025,11.99825,12.1156197916667,11.297,13.281
2016-06-18,2016,Jun,2015-2016,1,,2,11.565,12.019125,11.9649513888889,11.175,12.703
2016-06-19,2016,Jun,2015-2016,1,,2,11.686,11.6345,11.662109375,10.761,12.678
2016-06-20,2016,Jun,2015-2016,1,,2,11.734,11.290875,11.4275486111111,10.565,12.316
2016-06-21,2016,Jun,2015-2016,1,,2,11.929,11.1205,11.1524670138889,10.492,11.953
2016-06-22,2016,Jun,2015-2016,1,,2,12.871,12.043625,12.2202951388889,11.492,12.992
2016-06-23,2016,Jun,2015-2016,1,,2,12.292,11.88,11.853859375,10.932,12.823
2016-06-24,2016,Jun,2015-2016,1,,2,12.364,11.737375,11.6951527777778,10.81,12.364
2016-06-25,2016,Jun,2015-2016,1,,2,12.799,12.298,12.216203125,10.907,13.016
2016-06-26,2016,Jun,2015-2016,1,,2,11.346,12.90475,12.8219184027778,11.078,13.834
2016-06-27,2016,Jun,2015-2016,1,,2,10.956,12.28275,12.3332604166667,10.785,13.161
2016-06-28,2016,Jun,2015-2016,1,,2,10.785,11.92225,11.8782135416667,10.785,12.678
2016-06-29,2016,Jun,2015-2016,1,,2,11.492,11.776875,11.7267795138889,10.59,12.799
2016-06-30,2016,Jun,2015-2016,1,,2,11.492,11.80125,12.0905138888889,10.345,13.497
2016-07-01,2016,Jul,2015-2016,1,,2,12.63,12.4185,12.45546875,10.858,13.425
2016-07-02,2016,Jul,2015-2016,1,,2,12.775,12.745,12.7561024305556,11.904,13.305
2016-07-03,2016,Jul,2015-2016,1,,2,13.281,12.781,12.7802604166667,11.953,13.281
2016-07-04,2016,Jul,2015-2016,1,,2,12.775,12.57,12.5528645833333,11.929,13.281
2016-07-05,2016,Jul,2015-2016,1,,2,12.34,12.327875,12.3250329861111,11.783,12.763
2016-07-06,2016,Jul,2015-2016,1,,2,12.485,12.331125,12.2633038194444,11.492,12.727
2016-07-07,2016,Jul,2015-2016,1,,2,12.098,12.213,12.2078385416667,11.686,12.558
2016-07-08,2016,Jul,2015-2016,1,,2,13.161,12.488125,12.6282517361111,11.734,13.714
2016-07-09,2016,Jul,2015-2016,1,,2,13.209,13.12475,12.9599930555556,12.195,13.522
2016-07-10,2016,Jul,2015-2016,1,,2,13.57,13.100125,12.9130190972222,11.977,13.57
2016-07-11,2016,Jul,2015-2016,1,,2,13.088,13.356,13.3973715277778,12.413,14.242
2016-07-12,2016,Jul,2015-2016,1,,2,12.847,13.999,13.8619878472222,12.847,14.745
2016-07-13,2016,Jul,2015-2016,1,,2,13.088,13.75,13.8603940972222,12.871,14.936
2016-07-14,2016,Jul,2015-2016,1,,2,12.558,13.657,13.6834965277778,12.558,14.84
2016-07-15,2016,Jul,2015-2016,1,,2,12.074,13.18775,13.0914166666667,11.88,14.673
2016-07-16,2016,Jul,2015-2016,1,,2,12.195,12.27675,12.2785052083333,11.273,13.57
2016-07-17,2016,Jul,2015-2016,1,,2,11.516,12.291625,12.2055538194444,11.078,13.425
2016-07-18,2016,Jul,2015-2016,1,,2,12.968,12.364125,12.5455555555556,11.102,14.242
2016-07-19,2016,Jul,2015-2016,1,,2,13.257,12.777625,12.7096579861111,10.663,14.553
2016-07-20,2016,Jul,2015-2016,1,,2,13.233,12.461125,12.5010625,10.81,13.401
2016-07-21,2016,Jul,2015-2016,1,,2,12.534,12.46075,12.4861996527778,10.932,13.449
2016-07-22,2016,Jul,2015-2016,1,,2,12.219,12.213,12.2120329861111,11.053,12.678
2016-07-23,2016,Jul,2015-2016,1,,2,14.218,12.949625,12.9582934027778,11.71,14.218
2016-07-24,2016,Jul,2015-2016,1,,2,14.481,14.191,14.1163420138889,12.727,14.84
2016-07-25,2016,Jul,2015-2016,1,,2,13.786,14.131,14.004359375,12.195,14.912
2016-07-26,2016,Jul,2015-2016,1,,2,12.098,13.467125,13.5322708333333,11.759,14.409
2016-07-27,2016,Jul,2015-2016,1,,2,11.88,12.949875,12.9560451388889,11.613,13.69
2016-07-28,2016,Jul,2015-2016,1,,2,11.492,12.518625,12.4265416666667,11.492,13.305
2016-07-29,2016,Jul,2015-2016,1,,2,10.956,12.352,12.3316805555556,10.907,14.05
2016-07-30,2016,Jul,2015-2016,1,,2,10.541,11.24825,11.5568802083333,10.173,12.968
2016-07-31,2016,Jul,2015-2016,1,,2,10.492,10.5865,10.6845572916667,10.001,11.419
2016-08-01,2016,Aug,2015-2016,1,,2,11.37,10.87975,10.9366284722222,9.731,11.686
2016-08-02,2016,Aug,2015-2016,1,,2,11.297,11.077875,11.1354184027778,10.173,12.122
2016-08-03,2016,Aug,2015-2016,1,,2,11.54,11.0135,11.0156614583333,10.001,11.856
2016-08-04,2016,Aug,2015-2016,1,,2,11.613,11.315125,11.1978246527778,10.198,11.832
2016-08-05,2016,Aug,2015-2016,1,,2,10.59,10.592625,10.6626510416667,10.051,11.686
2016-08-06,2016,Aug,2015-2016,1,,2,11.686,10.675125,10.7113333333333,10.124,11.686
2016-08-07,2016,Aug,2015-2016,1,,2,12.606,11.488375,11.5719861111111,10.394,13.088
2016-08-08,2016,Aug,2015-2016,1,,2,12.992,11.876625,11.9462118055556,10.247,13.81
2016-08-09,2016,Aug,2015-2016,1,,2,12.534,11.831625,11.7403576388889,10.394,13.161
2016-08-10,2016,Aug,2015-2016,1,,2,9.928,11.964625,11.7262881944444,9.608,13.449
2016-08-11,2016,Aug,2015-2016,1,,2,9.731,10.49475,10.5805434027778,9.657,11.759
2016-08-12,2016,Aug,2015-2016,1,,2,9.829,10.3325,10.47371875,9.608,11.953
2016-08-13,2016,Aug,2015-2016,1,,2,9.952,10.629125,10.5451961805556,9.608,12.437
2016-08-14,2016,Aug,2015-2016,1,,2,10.026,10.442875,10.6274479166667,9.706,11.783
2016-08-15,2016,Aug,2015-2016,1,,2,10.663,10.962,10.9593871527778,9.682,12.678
2016-08-16,2016,Aug,2015-2016,1,,2,10.761,10.63525,10.6587118055556,9.608,11.686
2016-08-17,2016,Aug,2015-2016,1,,2,10.492,10.323375,10.2972447916667,9.682,11.224
2016-08-18,2016,Aug,2015-2016,1,,2,9.731,9.9615,9.99021701388889,9.312,11.102
2016-08-19,2016,Aug,2015-2016,1,,2,9.509,9.76475,9.83537152777778,9.336,10.761
2016-08-20,2016,Aug,2015-2016,1,,2,9.854,9.62625,9.64167881944444,9.213,9.928
2016-08-21,2016,Aug,2015-2016,1,,2,9.879,9.62625,9.667359375,9.188,9.903
2016-08-22,2016,Aug,2015-2016,1,,2,10.369,9.900125,9.91628819444444,9.386,10.614
2016-08-23,2016,Aug,2015-2016,1,,2,9.829,9.952,9.96146527777778,9.213,10.467
2016-08-24,2016,Aug,2015-2016,1,,2,9.805,10.022875,10.2332152777778,9.361,11.686
2016-08-25,2016,Aug,2015-2016,1,,2,10.761,10.654,10.6492430555556,9.682,11.734
2016-08-26,2016,Aug,2015-2016,1,,2,9.558,10.604875,10.3941371527778,9.238,11.224
2016-08-27,2016,Aug,2015-2016,1,,2,9.262,10.075125,10.1118888888889,9.188,11.175
2016-08-28,2016,Aug,2015-2016,1,,2,11.078,10.237375,10.5738888888889,9.361,12.147
2016-08-29,2016,Aug,2015-2016,1,,2,12.074,12.0405,11.9533611111111,11.078,12.485
2016-08-30,2016,Aug,2015-2016,1,,2,12.122,12.213,12.2106944444444,11.662,12.558
2016-08-31,2016,Aug,2015-2016,1,,2,11.637,11.73125,11.636828125,10.834,12.171
2016-09-01,2016,Sep,2015-2016,1,,2,12.292,11.5555,11.6041684027778,10.687,12.364
2016-09-02,2016,Sep,2015-2016,1,,2,11.37,11.169125,11.2114826388889,10.492,12.292
2016-09-03,2016,Sep,2015-2016,1,,2,11.175,11.04725,10.9454635416667,10.198,11.71
2016-09-04,2016,Sep,2015-2016,1,,2,11.029,10.82175,10.8158923611111,9.977,11.321
2016-09-05,2016,Sep,2015-2016,1,,2,12.703,11.089875,11.3078229166667,10.32,12.799
2016-09-06,2016,Sep,2015-2016,1,,2,13.016,12.1315,11.9274010416667,10.394,13.016
2016-09-07,2016,Sep,2015-2016,1,,2,12.05,11.534,11.6569895833333,10.418,13.016
2016-09-08,2016,Sep,2015-2016,1,,2,11.053,11.2665,11.2363489583333,10.149,12.122
2016-09-09,2016,Sep,2015-2016,1,,2,11.492,11.445875,11.3270295138889,10.638,11.589
2016-09-10,2016,Sep,2015-2016,1,,2,10.638,11.467,11.4126909722222,10.638,11.832
2016-09-11,2016,Sep,2015-2016,1,,2,11.565,11.342625,11.3049045138889,10.492,12.001
2016-09-12,2016,Sep,2015-2016,1,,2,10.883,10.773,10.8938645833333,10.271,12.122
2016-09-13,2016,Sep,2015-2016,1,,2,10.907,11.1175,11.2161388888889,10.492,12.001
2016-09-14,2016,Sep,2015-2016,1,,2,10.785,11.309,11.3270243055556,10.492,12.122
2016-09-15,2016,Sep,2015-2016,1,,2,11.029,11.33325,11.377375,10.541,12.727
2016-09-16,2016,Sep,2015-2016,1,,2,12.147,11.813375,11.6992604166667,10.394,12.678
2016-09-17,2016,Sep,2015-2016,1,,2,11.953,11.773875,11.7645868055556,11.102,12.292
2016-09-18,2016,Sep,2015-2016,1,"MV:8 of 24 missing:2 of 24 flagged",3,11.819,11.4798943965517,11.4094716954023,10.516,11.953
2016-09-19,2016,Sep,2015-2016,1,,2,11.041,11.334,11.3088090277778,10.651,11.916
2016-09-20,2016,Sep,2015-2016,1,,2,11.139,11.1145,11.0532048611111,10.651,11.431
2016-09-21,2016,Sep,2015-2016,1,,2,11.236,11.041,10.9874913194444,10.651,11.528
2016-09-22,2016,Sep,2015-2016,1,,2,11.334,11.041,11.0693993055556,10.651,11.625
2016-09-23,2016,Sep,2015-2016,1,,2,11.431,11.4795,11.4880607638889,11.236,11.722
2016-09-24,2016,Sep,2015-2016,1,,2,11.041,11.334,11.2809201388889,10.748,11.431
2016-09-25,2016,Sep,2015-2016,1,,2,10.944,11.29725,11.2675434027778,10.944,11.528
2016-09-26,2016,Sep,2015-2016,1,,2,10.944,11.1145,11.0541944444444,10.846,11.139
2016-09-27,2016,Sep,2015-2016,1,,2,10.944,10.944,10.9214722222222,10.748,11.236
2016-09-28,2016,Sep,2015-2016,1,,2,10.944,10.846,10.9212638888889,10.748,11.334
2016-09-29,2016,Sep,2015-2016,1,,2,11.041,11.041,11.0606579861111,10.846,11.528
2016-09-30,2016,Sep,2015-2016,1,,2,11.041,11.05325,11.0432638888889,10.748,11.334
2016-10-01,2016,Oct,2016-2017,1,,2,10.944,11.041,11.0386475694444,10.651,11.334
2016-10-02,2016,Oct,2016-2017,1,,2,10.944,10.944,10.8942222222222,10.553,11.236
2016-10-03,2016,Oct,2016-2017,1,,2,11.334,11.09,11.0709895833333,10.651,11.431
2016-10-04,2016,Oct,2016-2017,1,,2,11.041,11.1145,11.134578125,10.846,11.334
2016-10-05,2016,Oct,2016-2017,1,,2,10.651,10.651,10.70146875,10.455,11.041
2016-10-06,2016,Oct,2016-2017,1,,2,10.748,10.651,10.6552482638889,10.553,10.748
2016-10-07,2016,Oct,2016-2017,1,,2,10.748,10.67525,10.7001875,10.553,10.846
2016-10-08,2016,Oct,2016-2017,1,,2,10.553,10.748,10.7296024305556,10.455,10.944
2016-10-09,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6026041666667,10.455,10.748
2016-10-10,2016,Oct,2016-2017,1,,2,10.553,10.56525,10.6026666666667,10.553,10.748
2016-10-11,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6391736111111,10.455,10.748
2016-10-12,2016,Oct,2016-2017,1,,2,10.553,10.553,10.5508958333333,10.357,10.748
2016-10-13,2016,Oct,2016-2017,1,,2,10.748,10.651,10.591265625,10.455,10.748
2016-10-14,2016,Oct,2016-2017,1,,2,11.041,11.114625,11.0047760416667,10.651,11.236
2016-10-15,2016,Oct,2016-2017,1,,2,10.944,10.895,10.9059670138889,10.846,11.041
2016-10-16,2016,Oct,2016-2017,1,,2,10.846,10.748,10.7436631944444,10.651,10.944
2016-10-17,2016,Oct,2016-2017,1,,2,10.651,10.651,10.6714913194444,10.553,10.846
2016-10-18,2016,Oct,2016-2017,1,,2,10.553,10.553,10.5470451388889,10.455,10.651
2016-10-19,2016,Oct,2016-2017,1,,2,10.651,10.553,10.5535104166667,10.455,10.651
2016-10-20,2016,Oct,2016-2017,1,,2,10.553,10.5775,10.61428125,10.553,10.748
2016-10-21,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6285208333333,10.553,10.748
2016-10-22,2016,Oct,2016-2017,1,,2,10.651,10.651,10.6480104166667,10.553,10.748
2016-10-23,2016,Oct,2016-2017,1,,2,10.651,10.748,10.7517777777778,10.651,10.944
2016-10-24,2016,Oct,2016-2017,1,,2,10.553,10.663125,10.7119340277778,10.553,10.846
2016-10-25,2016,Oct,2016-2017,1,,2,10.846,10.846,10.7939565972222,10.455,11.041
2016-10-26,2016,Oct,2016-2017,1,,2,10.651,10.748,10.7268454861111,10.651,10.846
2016-10-27,2016,Oct,2016-2017,1,,2,10.553,10.651,10.6855520833333,10.553,10.846
2016-10-28,2016,Oct,2016-2017,1,,2,10.651,10.553,10.5630381944444,10.455,10.651
2016-10-29,2016,Oct,2016-2017,1,,2,10.455,10.455,10.4866458333333,10.357,10.651
2016-10-30,2016,Oct,2016-2017,1,,2,10.455,10.455,10.4386666666667,10.357,10.455
2016-10-31,2016,Oct,2016-2017,1,,2,10.553,10.455,10.4970173611111,10.357,10.748
2016-11-01,2016,Nov,2016-2017,1,,2,10.357,10.357,10.3661875,10.259,10.553
2016-11-02,2016,Nov,2016-2017,1,,2,10.748,10.553,10.4835295138889,10.259,10.748
2016-11-03,2016,Nov,2016-2017,1,,2,10.748,10.651,10.6685,10.553,10.748
2016-11-04,2016,Nov,2016-2017,1,,2,10.651,10.651,10.6558003472222,10.553,10.748
2016-11-05,2016,Nov,2016-2017,1,,2,10.651,10.651,10.6556944444444,10.553,10.748
2016-11-06,2016,Nov,2016-2017,1,,2,10.651,10.651,10.6819722222222,10.553,10.748
2016-11-07,2016,Nov,2016-2017,1,,2,10.944,10.748,10.7843454861111,10.651,10.944
2016-11-08,2016,Nov,2016-2017,1,,2,10.846,10.96825,10.9865798611111,10.846,11.041
2016-11-09,2016,Nov,2016-2017,1,,2,10.944,11.041,11.0268506944444,10.748,11.236
2016-11-10,2016,Nov,2016-2017,1,,2,11.139,11.139,11.1106545138889,10.553,11.334
2016-11-11,2016,Nov,2016-2017,1,,2,11.041,11.139,11.1890173611111,10.846,11.431
2016-11-12,2016,Nov,2016-2017,1,,2,11.236,11.187375,11.2298211805556,10.846,11.431
2016-11-13,2016,Nov,2016-2017,1,,2,11.041,11.041,11.059796875,10.944,11.236
2016-11-14,2016,Nov,2016-2017,1,,2,11.139,11.041,11.07765625,10.944,11.236
2016-11-15,2016,Nov,2016-2017,1,,2,11.041,11.041,11.0461840277778,10.846,11.236
2016-11-16,2016,Nov,2016-2017,1,,2,10.846,10.944,10.9270954861111,10.748,11.139
2016-11-17,2016,Nov,2016-2017,1,,2,10.748,10.748,10.7761493055556,10.651,10.944
2016-11-18,2016,Nov,2016-2017,1,,2,10.846,10.67525,10.6544965277778,10.357,10.846
2016-11-19,2016,Nov,2016-2017,1,,2,10.161,10.6265,10.5688836805556,10.063,10.944
2016-11-20,2016,Nov,2016-2017,1,,2,10.259,10.259,10.2799201388889,9.866,10.651
2016-11-21,2016,Nov,2016-2017,1,,2,9.965,10.161,10.1586354166667,9.768,10.553
2016-11-22,2016,Nov,2016-2017,1,,2,10.455,10.161,10.0785034722222,9.571,10.651
2016-11-23,2016,Nov,2016-2017,1,,2,10.846,10.748,10.7204600694444,10.259,11.041
2016-11-24,2016,Nov,2016-2017,1,,2,10.944,10.846,10.9014340277778,10.651,11.041
2016-11-25,2016,Nov,2016-2017,1,,2,10.944,10.80925,10.8080555555556,10.553,11.041
2016-11-26,2016,Nov,2016-2017,1,,2,10.846,10.76025,10.7953368055556,10.259,11.041
2016-11-27,2016,Nov,2016-2017,1,,2,10.455,10.67525,10.6702690972222,10.357,10.944
2016-11-28,2016,Nov,2016-2017,1,,2,10.651,10.49175,10.4961736111111,10.357,10.651
2016-11-29,2016,Nov,2016-2017,1,,2,10.455,10.455,10.5009375,10.357,10.651
2016-11-30,2016,Nov,2016-2017,1,,2,10.553,10.357,10.3384548611111,10.161,10.553
2016-12-01,2016,Dec,2016-2017,1,,2,10.553,10.49175,10.4692430555556,10.161,10.748
2016-12-02,2016,Dec,2016-2017,1,,2,10.553,10.553,10.5611666666667,10.455,10.651
2016-12-03,2016,Dec,2016-2017,1,,2,10.357,10.455,10.4825625,10.259,10.651
2016-12-04,2016,Dec,2016-2017,1,,2,10.259,10.357,10.3353923611111,10.161,10.455
2016-12-05,2016,Dec,2016-2017,1,,2,9.965,10.357,10.3214409722222,9.965,10.651
2016-12-06,2016,Dec,2016-2017,1,,2,9.373,9.63225,9.64611805555556,9.176,10.357
2016-12-07,2016,Dec,2016-2017,1,,2,9.176,9.459625,9.427265625,8.779,10.357
2016-12-08,2016,Dec,2016-2017,1,,2,8.978,9.114125,9.16566319444444,8.779,9.866
2016-12-09,2016,Dec,2016-2017,1,,2,9.077,8.95325,8.973453125,8.581,9.373
2016-12-10,2016,Dec,2016-2017,1,,2,8.978,8.978,9.08016493055555,8.68,9.768
2016-12-11,2016,Dec,2016-2017,1,,2,8.879,8.879,8.83880381944445,8.382,9.176
2016-12-12,2016,Dec,2016-2017,1,,2,9.275,9.077,9.0870625,8.68,9.472
2016-12-13,2016,Dec,2016-2017,1,,2,9.373,9.138875,9.09939236111111,8.779,9.472
2016-12-14,2016,Dec,2016-2017,1,,2,9.077,8.879,8.95492361111111,8.481,9.373
2016-12-15,2016,Dec,2016-2017,1,,2,8.978,8.70475,8.74359548611111,8.282,9.077
2016-12-16,2016,Dec,2016-2017,1,,2,8.581,8.581,8.61243923611111,8.282,8.978
2016-12-17,2016,Dec,2016-2017,1,,2,8.581,8.68,8.71453472222222,8.481,9.176
2016-12-18,2016,Dec,2016-2017,1,,2,8.382,8.581,8.62316493055556,8.282,8.879
2016-12-19,2016,Dec,2016-2017,1,,2,8.581,8.68,8.65280034722222,8.382,8.779
2016-12-20,2016,Dec,2016-2017,1,,2,8.581,8.779,8.72892361111111,8.581,8.879
2016-12-21,2016,Dec,2016-2017,1,,2,8.68,8.779,8.76375868055555,8.581,8.879
2016-12-22,2016,Dec,2016-2017,1,,2,8.879,8.879,8.837078125,8.68,8.879
2016-12-23,2016,Dec,2016-2017,1,,2,8.779,8.8165,8.8360625,8.68,9.176
2016-12-24,2016,Dec,2016-2017,1,,2,8.879,8.7915,8.85625694444444,8.581,9.275
2016-12-25,2016,Dec,2016-2017,1,,2,8.779,8.829,8.85529166666666,8.68,9.077
2016-12-26,2016,Dec,2016-2017,1,,2,8.481,8.68,8.71507291666667,8.481,8.879
2016-12-27,2016,Dec,2016-2017,1,,2,8.581,8.581,8.56340972222222,8.382,8.68
2016-12-28,2016,Dec,2016-2017,1,,2,8.68,8.581,8.59784895833333,8.481,8.68
2016-12-29,2016,Dec,2016-2017,1,,2,8.481,8.581,8.60449131944445,8.382,8.779
2016-12-30,2016,Dec,2016-2017,1,,2,8.68,8.581,8.58242534722222,8.382,8.779
2016-12-31,2016,Dec,2016-2017,1,,2,8.282,8.667625,8.62140625,8.282,8.779
2017-01-01,2017,Jan,2016-2017,1,,2,8.382,8.182,8.18744444444444,7.882,8.382
2017-01-02,2017,Jan,2016-2017,1,,2,7.882,7.882,7.920375,7.481,8.581
2017-01-03,2017,Jan,2016-2017,1,,2,7.682,7.882,7.89772222222222,7.682,8.182
2017-01-04,2017,Jan,2016-2017,1,,2,7.582,7.782,7.77661805555555,7.582,7.882
2017-01-05,2017,Jan,2016-2017,1,,2,7.682,7.782,7.74154861111111,7.582,7.882
2017-01-06,2017,Jan,2016-2017,1,,2,7.782,7.682,7.68113194444444,7.582,7.782
2017-01-07,2017,Jan,2016-2017,1,,2,7.983,7.732,7.72401909722222,7.582,7.983
2017-01-08,2017,Jan,2016-2017,1,,2,7.682,7.782,7.82429340277778,7.682,8.082
2017-01-09,2017,Jan,2016-2017,1,,2,7.582,7.682,7.74061805555555,7.481,8.082
2017-01-10,2017,Jan,2016-2017,1,,2,7.682,7.582,7.60861805555555,7.381,8.182
2017-01-11,2017,Jan,2016-2017,1,,2,7.782,7.682,7.62738888888889,7.381,7.882
2017-01-12,2017,Jan,2016-2017,1,,2,7.582,7.582,7.58151388888889,7.481,7.732
2017-01-13,2017,Jan,2016-2017,1,,2,7.682,7.582,7.57815972222222,7.481,7.782
2017-01-14,2017,Jan,2016-2017,1,,2,7.582,7.682,7.64257638888889,7.481,7.782
2017-01-15,2017,Jan,2016-2017,1,,2,7.782,7.682,7.67401388888889,7.582,7.782
2017-01-16,2017,Jan,2016-2017,1,,2,8.082,7.983,7.94315277777778,7.782,8.082
2017-01-17,2017,Jan,2016-2017,1,,2,8.182,8.0945,8.14502083333333,8.082,8.282
2017-01-18,2017,Jan,2016-2017,1,,2,8.182,8.282,8.27575,8.182,8.382
2017-01-19,2017,Jan,2016-2017,1,,2,8.182,8.282,8.23825,8.082,8.282
2017-01-20,2017,Jan,2016-2017,1,,2,7.983,8.182,8.194171875,7.983,8.382
2017-01-21,2017,Jan,2016-2017,1,,2,7.983,8.082,8.10640277777778,7.882,8.282
2017-01-22,2017,Jan,2016-2017,1,,2,7.882,7.983,7.990328125,7.882,8.182
2017-01-23,2017,Jan,2016-2017,1,,2,7.782,7.782,7.78502777777778,7.582,7.983
2017-01-24,2017,Jan,2016-2017,1,,2,7.782,7.682,7.71114583333333,7.481,7.882
2017-01-25,2017,Jan,2016-2017,1,,2,7.782,7.782,7.79033333333333,7.682,7.882
2017-01-26,2017,Jan,2016-2017,1,,2,8.082,7.983,7.98760416666667,7.782,8.182
2017-01-27,2017,Jan,2016-2017,1,,2,8.282,8.1695,8.12484027777778,7.983,8.282
2017-01-28,2017,Jan,2016-2017,1,,2,8.282,8.182,8.207,8.182,8.282
2017-01-29,2017,Jan,2016-2017,1,,2,8.082,8.182,8.16776388888889,8.082,8.282
2017-01-30,2017,Jan,2016-2017,1,,2,7.882,8.082,8.04511111111111,7.882,8.182
2017-01-31,2017,Jan,2016-2017,1,,2,7.682,7.882,7.88677777777778,7.682,8.082
2017-02-01,2017,Feb,2016-2017,1,,2,7.481,7.782,7.79083506944445,7.481,7.983
2017-02-02,2017,Feb,2016-2017,1,,2,7.28,7.481,7.49488368055555,7.28,7.682
2017-02-03,2017,Feb,2016-2017,1,,2,7.179,7.28,7.30318923611111,7.179,7.682
2017-02-04,2017,Feb,2016-2017,1,,2,7.179,7.179,7.22947916666666,7.079,7.782
2017-02-05,2017,Feb,2016-2017,1,,2,6.978,7.079,7.12796701388889,6.877,7.782
2017-02-06,2017,Feb,2016-2017,1,,2,7.079,6.978,6.98499131944445,6.573,7.481
2017-02-07,2017,Feb,2016-2017,1,,2,7.28,7.041125,7.07478298611111,6.775,7.582
2017-02-08,2017,Feb,2016-2017,1,,2,7.179,7.179,7.16343923611111,6.978,7.381
2017-02-09,2017,Feb,2016-2017,1,,2,7.481,7.154,7.15573263888889,6.978,7.481
2017-02-10,2017,Feb,2016-2017,1,,2,7.179,7.28,7.25385763888889,7.179,7.481
2017-02-11,2017,Feb,2016-2017,1,,2,7.179,7.179,7.20145833333333,7.079,7.28
2017-02-12,2017,Feb,2016-2017,1,,2,7.28,7.28,7.29174826388889,7.179,7.381
2017-02-13,2017,Feb,2016-2017,1,,2,7.381,7.381,7.41203298611111,7.28,7.481
2017-02-14,2017,Feb,2016-2017,1,,2,7.481,7.481,7.47120138888889,7.381,7.582
2017-02-15,2017,Feb,2016-2017,1,,2,7.582,7.582,7.553734375,7.481,7.682
2017-02-16,2017,Feb,2016-2017,1,,2,7.582,7.582,7.582,7.582,7.582
2017-02-17,2017,Feb,2016-2017,1,,2,7.582,7.582,7.62227777777778,7.582,7.682
2017-02-18,2017,Feb,2016-2017,1,,2,7.481,7.582,7.62243923611111,7.481,7.782
2017-02-19,2017,Feb,2016-2017,1,,2,7.682,7.6195,7.62465104166667,7.481,7.682
2017-02-20,2017,Feb,2016-2017,1,,2,7.582,7.6695,7.64397916666667,7.582,7.782
2017-02-21,2017,Feb,2016-2017,1,,2,7.481,7.582,7.55952256944444,7.481,7.682
2017-02-22,2017,Feb,2016-2017,1,,2,7.481,7.481,7.50075,7.381,7.682
2017-02-23,2017,Feb,2016-2017,1,,2,7.481,7.481,7.48608333333333,7.28,7.582
2017-02-24,2017,Feb,2016-2017,1,,2,7.582,7.481,7.45595659722222,7.179,7.582
2017-02-25,2017,Feb,2016-2017,1,,2,7.179,7.381,7.38275520833333,7.179,7.582
2017-02-26,2017,Feb,2016-2017,1,,2,7.481,7.179,7.19352430555555,7.079,7.481
2017-02-27,2017,Feb,2016-2017,1,,2,7.481,7.381,7.39526388888889,7.179,7.682
2017-02-28,2017,Feb,2016-2017,1,,2,6.877,7.381,7.33775,6.877,7.582
2017-03-01,2017,Mar,2016-2017,1,,2,7.28,7.179,7.18485590277778,6.877,7.28
2017-03-02,2017,Mar,2016-2017,1,,2,7.179,7.20425,7.222703125,7.079,7.28
2017-03-03,2017,Mar,2016-2017,1,,2,7.28,7.28,7.26513020833333,7.079,7.481
2017-03-04,2017,Mar,2016-2017,1,,2,7.381,7.4185,7.42733854166667,7.28,7.582
2017-03-05,2017,Mar,2016-2017,1,,2,7.381,7.381,7.39898611111111,7.28,7.582
2017-03-06,2017,Mar,2016-2017,1,,2,7.381,7.28,7.35761111111111,7.28,7.582
2017-03-07,2017,Mar,2016-2017,1,,2,7.179,7.216875,7.25935069444444,7.079,7.381
2017-03-08,2017,Mar,2016-2017,1,,2,7.079,7.079,7.08795138888889,6.877,7.28
2017-03-09,2017,Mar,2016-2017,1,,2,7.079,7.079,7.08006944444444,6.978,7.179
2017-03-10,2017,Mar,2016-2017,1,,2,7.381,7.179,7.12701041666667,6.877,7.481
2017-03-11,2017,Mar,2016-2017,1,,2,7.381,7.179,7.20013194444445,7.079,7.381
2017-03-12,2017,Mar,2016-2017,1,,2,7.28,7.179,7.21494618055556,7.179,7.381
2017-03-13,2017,Mar,2016-2017,1,,2,7.381,7.381,7.33803993055556,7.179,7.381
2017-03-14,2017,Mar,2016-2017,1,,2,7.381,7.381,7.41502777777778,7.381,7.481
2017-03-15,2017,Mar,2016-2017,1,,2,7.28,7.381,7.37202951388889,7.28,7.481
2017-03-16,2017,Mar,2016-2017,1,,2,7.28,7.381,7.35079861111111,7.28,7.481
2017-03-17,2017,Mar,2016-2017,1,,2,7.28,7.28,7.28,7.28,7.28
